label,split,name,fold,bucket,selected_alpha,delta_psnr,delta_ssim,a0_psnr
oof,train_inner,2124_0.77_1.13.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,45.5501594543457
oof,train_inner,2130_0.93_0.85.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,43.44578552246094
oof,train_inner,2133_0.59_0.63.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,45.364715576171875
oof,train_inner,2138_0.88_1.49.png,0,mid_by_a0_fulltrain,1.0,0.45850372314453125,9.083747863769531e-05,38.64022445678711
oof,train_inner,2145_0.59_1.25.png,0,easy_top25_by_a0_fulltrain,1.0,0.84991455078125,0.00011658668518066406,44.054447174072266
oof,train_inner,2147_0.76_0.94.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,44.914039611816406
oof,train_inner,2148_0.69_1.7.png,0,mid_by_a0_fulltrain,1.0,1.0952568054199219,0.00028133392333984375,41.470123291015625
oof,train_inner,214_0.82_1.6.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,38.94163513183594
oof,train_inner,2150_0.89_1.44.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,40.445804595947266
oof,train_inner,2152_0.55_1.31.png,0,easy_top25_by_a0_fulltrain,1.0,0.4965553283691406,0.00039881467819213867,43.93497085571289
oof,train_inner,2157_0.88_1.15.png,0,mid_by_a0_fulltrain,1.0,1.7604293823242188,0.00015848875045776367,40.376914978027344
oof,train_inner,2159_0.62_0.8.png,0,easy_top25_by_a0_fulltrain,1.0,0.6735076904296875,5.161762237548828e-05,45.170265197753906
oof,train_inner,2163_0.52_1.35.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,41.982059478759766
oof,train_inner,2181_0.81_0.73.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,45.87074661254883
oof,train_inner,2185_0.57_1.6.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,42.19559097290039
oof,train_inner,2194_0.94_1.6.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,36.909915924072266
oof,train_inner,2199_0.95_1.36.png,0,mid_by_a0_fulltrain,1.0,0.327972412109375,2.6941299438476562e-05,41.06878662109375
oof,train_inner,2210_0.81_1.94.png,0,mid_by_a0_fulltrain,1.0,1.294403076171875,-0.00042045116424560547,37.97089385986328
oof,train_inner,2228_0.86_1.99.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,44.948570251464844
oof,train_inner,2233_0.89_1.49.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,43.326683044433594
oof,train_inner,2244_0.77_1.02.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,44.7696647644043
oof,train_inner,2246_0.8_0.54.png,0,easy_top25_by_a0_fulltrain,1.0,0.776153564453125,2.7120113372802734e-05,43.10493469238281
oof,train_inner,2250_0.67_1.7.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,40.89713668823242
