policy_id,alpha,complexity,count,selected_count,coverage,mean_dPSNR,hard_bottom25_dPSNR,easy_top25_dPSNR,dSSIM,positive_ratio,nonnegative_ratio,severe_loss_count,severe_loss_per_600,strong_loss_count,strong_loss_per_600,selected_precision,selected_nonnegative_ratio,selected_severe_count,strict_gate_pass,abstention_gate_pass,score
alpha_a0p5__a0_saturation_low_ge_1.0416667e-05_AND_diff_signed_mean_le_-0.0015222002,0.5,2,600,215,0.35833333333333334,0.29175372123718263,0.3805149714152018,0.1750426737467448,0.00017141908407211303,0.29333333333333333,0.935,33,33.0,38,38.0,0.8186046511627907,0.8186046511627907,33,False,True,0.35453808995919633
alpha_a0p75__udp_mean_le_0.56097753_AND_diff_signed_mean_le_-0.0031482906,0.75,2,600,128,0.21333333333333335,0.27760526021321613,0.445329844156901,0.016135762532552084,0.0001410226027170817,0.17333333333333334,0.96,19,19.0,23,23.0,0.8125,0.8125,19,False,True,0.3544997522989909
alpha_a0p5__input_dark_mean_ge_0.45778839_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,260,0.43333333333333335,0.3030809434254964,0.4021369298299154,0.15740336100260416,0.00021592984596888225,0.3516666666666667,0.9183333333333333,39,39.0,45,45.0,0.8115384615384615,0.8115384615384615,39,False,True,0.35423850054618633
alpha_a0p5__diff_signed_mean_le_-0.0015222002_AND_diff_abs_p90_ge_0.0080974601,0.5,2,600,233,0.3883333333333333,0.30454293886820477,0.39941211700439455,0.16175310770670573,0.00019306411345799764,0.31333333333333335,0.925,38,38.0,43,43.0,0.8068669527896996,0.8068669527896996,38,False,True,0.35420242497631066
alpha_a0p5__diff_signed_mean_le_0.0001681959_AND_diff_to_a0_ratio_ge_0.0098810683,0.5,2,600,265,0.44166666666666665,0.31859124183654786,0.41928223927815755,0.13278676350911459,0.00024106512467066447,0.3516666666666667,0.91,43,43.0,50,50.0,0.7962264150943397,0.7962264150943397,43,False,True,0.35408767781767464
alpha_a0p75__a0_grad_mean_ge_0.012581695_AND_diff_signed_mean_le_-0.0015222002,0.75,2,600,200,0.3333333333333333,0.3231566492716471,0.4814445241292318,0.10101338704427083,0.0001655884583791097,0.255,0.9216666666666666,41,41.0,46,46.0,0.765,0.765,41,False,True,0.3540864550272624
alpha_a0p25__a0_saturation_high_ge_4.1666667e-06_AND_diff_signed_mean_le_0.0001681959,0.25,2,600,349,0.5816666666666667,0.2640454324086507,0.2265281041463216,0.3442714691162109,0.0001862858732541402,0.495,0.9133333333333333,24,24.0,43,43.0,0.8510028653295129,0.8510028653295129,24,False,True,0.35400308807722813
alpha_a0p5__input_dark_mean_ge_0.51561684_AND_diff_signed_mean_le_0.0021860948,0.5,2,600,305,0.5083333333333333,0.3212349955240885,0.37143824259440106,0.175484619140625,0.00020800679922103882,0.4116666666666667,0.9033333333333333,46,46.0,50,50.0,0.8098360655737705,0.8098360655737705,46,False,True,0.3539937517760229
alpha_a0p75__a0_grad_mean_le_0.037982839_AND_diff_signed_mean_le_-0.0031482906,0.75,2,600,143,0.23833333333333334,0.28244189262390135,0.48478275299072265,-0.01846593221028646,0.00014551063378651937,0.19166666666666668,0.9533333333333334,22,22.0,27,27.0,0.8041958041958042,0.8041958041958042,22,False,True,0.353942050014398
alpha_a0p5__depth_mean_ge_0.2199192_AND_diff_signed_mean_le_0.0001681959,0.5,2,600,238,0.39666666666666667,0.2895029576619466,0.28598294576009115,0.33994168599446617,0.0001958581805229187,0.32166666666666666,0.925,31,31.0,41,41.0,0.8109243697478992,0.8109243697478992,31,False,True,0.35393168369581723
alpha_a0p75__diff_signed_mean_le_-0.0024105728,0.75,1,600,198,0.33,0.31737850824991864,0.5365706634521484,-0.0034088897705078125,0.00016996274391810099,0.25333333333333335,0.9233333333333333,38,38.0,44,44.0,0.7676767676767676,0.7676767676767676,38,False,True,0.3538320628696018
alpha_a0p75__diff_signed_mean_le_-0.0024105728_AND_diff_abs_mean_ge_0.0032306366,0.75,2,600,198,0.33,0.31737850824991864,0.5365706634521484,-0.0034088897705078125,0.00016996274391810099,0.25333333333333335,0.9233333333333333,38,38.0,44,44.0,0.7676767676767676,0.7676767676767676,38,False,True,0.3538320628696018
alpha_a0p75__diff_signed_mean_le_-0.0024105728_AND_diff_abs_mean_ge_0.0037519761,0.75,2,600,198,0.33,0.31737850824991864,0.5365706634521484,-0.0034088897705078125,0.00016996274391810099,0.25333333333333335,0.9233333333333333,38,38.0,44,44.0,0.7676767676767676,0.7676767676767676,38,False,True,0.3538320628696018
alpha_a0p75__diff_signed_mean_le_-0.0024105728_AND_diff_abs_p50_ge_0.0021935984,0.75,2,600,198,0.33,0.31737850824991864,0.5365706634521484,-0.0034088897705078125,0.00016996274391810099,0.25333333333333335,0.9233333333333333,38,38.0,44,44.0,0.7676767676767676,0.7676767676767676,38,False,True,0.3538320628696018
alpha_a0p75__diff_signed_mean_le_-0.0024105728_AND_diff_abs_p90_ge_0.0069460258,0.75,2,600,198,0.33,0.31737850824991864,0.5365706634521484,-0.0034088897705078125,0.00016996274391810099,0.25333333333333335,0.9233333333333333,38,38.0,44,44.0,0.7676767676767676,0.7676767676767676,38,False,True,0.3538320628696018
alpha_a0p75__diff_signed_mean_le_-0.0024105728_AND_diff_abs_p95_ge_0.008915294,0.75,2,600,198,0.33,0.31737850824991864,0.5365706634521484,-0.0034088897705078125,0.00016996274391810099,0.25333333333333335,0.9233333333333333,38,38.0,44,44.0,0.7676767676767676,0.7676767676767676,38,False,True,0.3538320628696018
alpha_a0p75__diff_signed_mean_le_-0.0024105728_AND_diff_to_a0_ratio_ge_0.00670254,0.75,2,600,198,0.33,0.31737850824991864,0.5365706634521484,-0.0034088897705078125,0.00016996274391810099,0.25333333333333335,0.9233333333333333,38,38.0,44,44.0,0.7676767676767676,0.7676767676767676,38,False,True,0.3538320628696018
alpha_a0p75__diff_signed_mean_le_-0.0024105728_AND_a0_udp_psnr_le_45.868597,0.75,2,600,198,0.33,0.31737850824991864,0.5365706634521484,-0.0034088897705078125,0.00016996274391810099,0.25333333333333335,0.9233333333333333,38,38.0,44,44.0,0.7676767676767676,0.7676767676767676,38,False,True,0.3538320628696018
alpha_a0p75__diff_signed_mean_le_-0.0024105728_AND_a0_udp_psnr_le_46.907007,0.75,2,600,198,0.33,0.31737850824991864,0.5365706634521484,-0.0034088897705078125,0.00016996274391810099,0.25333333333333335,0.9233333333333333,38,38.0,44,44.0,0.7676767676767676,0.7676767676767676,38,False,True,0.3538320628696018
alpha_a0p25__udp_mean_le_0.54332907_AND_diff_signed_mean_le_0.000756993,0.25,2,600,323,0.5383333333333333,0.24526214599609375,0.20801829020182291,0.3247859700520833,0.0001705967386563619,0.465,0.9266666666666666,14,14.0,37,37.0,0.8637770897832817,0.8637770897832817,14,False,True,0.35382868010183355
alpha_a0p75__depth_grad_mean_ge_0.0013648644_AND_diff_signed_mean_le_-0.0015222002,0.75,2,600,227,0.37833333333333335,0.33104459126790364,0.5752435557047526,0.022444864908854167,0.00018483211596806844,0.2833333333333333,0.905,47,47.0,54,54.0,0.748898678414097,0.748898678414097,47,False,True,0.35368314972484
alpha_a0p75__a0_std_le_0.34192501_AND_diff_signed_mean_le_-0.0015222002,0.75,2,600,227,0.37833333333333335,0.33078796704610186,0.5652262496948243,0.024232508341471354,0.0001683539152145386,0.285,0.9066666666666666,47,47.0,54,54.0,0.7533039647577092,0.7533039647577092,47,False,True,0.35361325300443547
alpha_a0p75__udp_std_le_0.34088642_AND_diff_signed_mean_le_-0.0015222002,0.75,2,600,227,0.37833333333333335,0.33078796704610186,0.5652262496948243,0.024232508341471354,0.0001683539152145386,0.285,0.9066666666666666,47,47.0,54,54.0,0.7533039647577092,0.7533039647577092,47,False,True,0.35361325300443547
alpha_a0p25__input_mean_le_0.73469202_AND_diff_signed_mean_le_0.0001681959,0.25,2,600,347,0.5783333333333334,0.2626338291168213,0.21835631052652996,0.3442714691162109,0.00018265138069788615,0.49333333333333335,0.915,23,23.0,42,42.00000000000001,0.8530259365994236,0.8530259365994236,23,False,True,0.3535945589122351
alpha_a0p75__depth_grad_mean_ge_0.0015138017_AND_diff_signed_mean_le_-0.0015222002,0.75,2,600,217,0.3616666666666667,0.32624120712280275,0.5537479654947917,0.04242548624674479,0.00017098903656005858,0.27166666666666667,0.91,44,44.0,51,51.00000000000001,0.7511520737327189,0.7511520737327189,44,False,True,0.3534089953198411
alpha_a0p5__udp_grad_mean_ge_0.012657589_AND_diff_signed_mean_le_-0.0015222002,0.5,2,600,200,0.3333333333333333,0.28408361117045083,0.344183718363444,0.1913951365152995,0.0001660562554995219,0.275,0.9416666666666667,28,28.0,33,33.0,0.825,0.825,28,False,True,0.3532554779052734
alpha_a0p25__a0_saturation_low_ge_1.0416667e-05_AND_diff_signed_mean_le_0.0001681959,0.25,2,600,319,0.5316666666666666,0.25113020261128743,0.21603163401285808,0.328380610148112,0.00017263561487197875,0.4583333333333333,0.9266666666666666,18,18.0,35,35.0,0.8620689655172413,0.8620689655172413,18,False,True,0.35316646700453486
alpha_a0p5__input_grad_mean_ge_0.0077444417_AND_diff_signed_mean_le_-0.0015222002,0.5,2,600,215,0.35833333333333334,0.29211284637451174,0.34726453145345054,0.20428548177083333,0.00016870588064193725,0.29333333333333333,0.935,32,32.0,37,37.0,0.8186046511627907,0.8186046511627907,32,False,True,0.3529710263097009
alpha_a0p75__diff_signed_mean_le_-0.0024105728_AND_diff_abs_p50_ge_0.0032140255,0.75,2,600,191,0.31833333333333336,0.3133098284403483,0.5277190399169922,3.9723714192708336e-05,0.00016431421041488648,0.245,0.9266666666666666,36,36.0,42,42.00000000000001,0.7696335078534031,0.7696335078534031,36,False,True,0.3529106429627637
alpha_a0p75__udp_grad_mean_le_0.037596361_AND_diff_signed_mean_le_-0.0015222002,0.75,2,600,228,0.38,0.33253488222757976,0.5703007380167643,0.03903559366861979,0.00017592559258143106,0.2833333333333333,0.9033333333333333,48,48.0,55,54.99999999999999,0.7456140350877193,0.7456140350877193,48,False,True,0.35265312508030944
alpha_a0p25__a0_grad_mean_ge_0.011212653_AND_diff_signed_mean_le_0.0001681959,0.25,2,600,331,0.5516666666666666,0.25125914891560874,0.20125384012858072,0.33349408467610675,0.0001775685946146647,0.47333333333333333,0.9216666666666666,16,16.0,37,37.0,0.8580060422960725,0.8580060422960725,16,False,True,0.3525333782453431
alpha_a0p25__a0_mean_le_0.57996473_AND_diff_signed_mean_le_0.0001681959,0.25,2,600,326,0.5433333333333333,0.2528685474395752,0.20942704518636068,0.3220879618326823,0.0001810412605603536,0.4683333333333333,0.925,18,18.0,36,36.0,0.8619631901840491,0.8619631901840491,18,False,True,0.3524849242789614
alpha_a0p5__a0_saturation_high_ge_0.001036125_AND_diff_signed_mean_le_0.0001681959,0.5,2,600,246,0.41,0.29059377988179524,0.20623727162679037,0.39925857543945314,0.00018320063749949138,0.34,0.93,32,32.0,39,39.0,0.8292682926829268,0.8292682926829268,32,False,True,0.3523394450800205
alpha_a0p5__a0_mean_ge_0.39708949_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,256,0.4266666666666667,0.30662862459818524,0.3928339767456055,0.23091049194335939,0.00018562465906143188,0.34,0.9133333333333333,42,42.00000000000001,48,48.0,0.796875,0.796875,42,False,True,0.35228827590942385
alpha_a0p5__diff_signed_mean_le_-0.00051970547_AND_a0_udp_psnr_le_44.468833,0.5,2,600,249,0.415,0.31354249636332193,0.40088626861572263,0.13624679565429687,0.00021728148063023886,0.3333333333333333,0.9183333333333333,41,41.0,45,45.0,0.8032128514056225,0.8032128514056225,41,False,True,0.3522681511384894
alpha_a0p5__input_mean_ge_0.53091343_AND_diff_signed_mean_le_0.000756993,0.5,2,600,294,0.49,0.31662724177042645,0.36496615091959633,0.20899734497070313,0.00019368678331375123,0.39666666666666667,0.9066666666666666,46,46.0,49,49.0,0.8095238095238095,0.8095238095238095,46,False,True,0.3522564764840262
alpha_a0p5__udp_mean_le_0.49434484_AND_diff_signed_mean_le_0.0015937895,0.5,2,600,271,0.45166666666666666,0.3054561456044515,0.2995858891805013,0.34988492329915366,0.00019533862670262654,0.35833333333333334,0.9066666666666666,38,38.0,50,50.0,0.7933579335793358,0.7933579335793358,38,False,True,0.3522155531964179
alpha_a0p75__udp_mean_le_0.56097753_AND_diff_signed_mean_le_-0.0024105728,0.75,2,600,174,0.29,0.30437872886657713,0.49969567616780597,0.029209187825520833,0.00016379465659459433,0.225,0.935,32,32.0,37,37.0,0.7758620689655172,0.7758620689655172,32,False,True,0.3522081640133912
alpha_a0p5__a0_saturation_high_le_0.096786028_AND_diff_signed_mean_le_-0.0015222002,0.5,2,600,223,0.37166666666666665,0.2953459390004476,0.3798530705769857,0.15701858520507814,0.00018145362536112469,0.30333333333333334,0.9316666666666666,34,34.0,39,39.0,0.8161434977578476,0.8161434977578476,34,False,True,0.3521742515256052
alpha_a0p75__udp_mean_ge_0.36119432_AND_diff_signed_mean_le_-0.0024105728,0.75,2,600,190,0.31666666666666665,0.3102063941955566,0.5365706634521484,-0.00040842692057291665,0.0001656581958134969,0.245,0.9283333333333333,37,37.0,41,41.0,0.7736842105263158,0.7736842105263158,37,False,True,0.3521474451433148
alpha_a0p5__depth_mean_le_0.33582001_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,248,0.41333333333333333,0.3041424020131429,0.3217048263549805,0.23368924458821613,0.00018524299065272013,0.3383333333333333,0.925,38,38.0,44,44.0,0.8185483870967742,0.8185483870967742,38,False,True,0.35209027486001293
alpha_a0p25__input_grad_mean_ge_0.0066678851_AND_diff_signed_mean_le_0.0001681959,0.25,2,600,348,0.58,0.2613602574666341,0.200252685546875,0.3442714691162109,0.00018396606047948203,0.495,0.915,21,21.000000000000004,41,41.0,0.853448275862069,0.853448275862069,21,False,True,0.3520607009449223
alpha_a0p75__a0_mean_le_0.5451718_AND_diff_signed_mean_le_-0.0031482906,0.75,2,600,118,0.19666666666666666,0.26273504257202146,0.45130157470703125,0.016135762532552084,0.0001327978571256002,0.16166666666666665,0.965,16,16.0,20,20.0,0.8220338983050848,0.8220338983050848,16,False,True,0.352032778029792
alpha_a0p5__input_std_ge_0.18567273_AND_diff_signed_mean_le_0.000756993,0.5,2,600,272,0.4533333333333333,0.29728204091389976,0.2316766103108724,0.44560984293619793,0.00018499702215194703,0.36666666666666664,0.9133333333333333,37,37.0,45,45.0,0.8088235294117647,0.8088235294117647,37,False,True,0.3519622777751848
alpha_a0p5__depth_std_ge_0.17227244_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,257,0.42833333333333334,0.29740018208821617,0.37907173156738283,0.22744763692220052,0.00019484609365463256,0.345,0.9166666666666666,38,38.0,46,46.0,0.8054474708171206,0.8054474708171206,38,False,True,0.35184803613447496
alpha_a0p75__a0_mean_ge_0.33538533_AND_diff_signed_mean_le_-0.0024105728,0.75,2,600,195,0.325,0.31398398717244463,0.5365706634521484,-0.018409271240234375,0.00016663203636805215,0.25166666666666665,0.9266666666666666,38,38.0,42,42.00000000000001,0.7743589743589744,0.7743589743589744,38,False,True,0.35176269824688244
alpha_a1p0__a0_grad_mean_ge_0.011212653_AND_diff_signed_mean_le_-0.0031482906,1.0,2,600,131,0.21833333333333332,0.2944535477956136,0.5052953974405925,0.000691375732421875,0.00010976711908976237,0.17,0.9516666666666667,26,26.0,27,27.0,0.7786259541984732,0.7786259541984732,26,False,True,0.351492044991452
alpha_a0p5__depth_grad_mean_le_0.0029038315_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,229,0.38166666666666665,0.2853959814707438,0.38700517018636066,0.2132848866780599,0.00017904430627822875,0.31333333333333335,0.9316666666666666,36,36.0,40,40.0,0.8209606986899564,0.8209606986899564,36,False,True,0.3513017246318522
alpha_a0p75__diff_signed_mean_le_-0.0031482906_AND_diff_abs_std_ge_0.0033386601,0.75,2,600,145,0.24166666666666667,0.28684718132019044,0.4704160690307617,-0.013601455688476562,0.0001462311546007792,0.19333333333333333,0.9516666666666667,23,23.0,28,28.0,0.8,0.8,23,False,True,0.3512443135579427
alpha_a0p5__diff_signed_mean_le_0.0001681959_AND_diff_abs_p50_le_0.0072259925,0.5,2,600,304,0.5066666666666667,0.316146338780721,0.20306128184000652,0.4341241963704427,0.00022218594948450725,0.41,0.9033333333333333,43,43.0,53,53.0,0.8092105263157895,0.8092105263157895,43,False,True,0.3512294115033066
alpha_a0p5__a0_mean_le_0.5610461_AND_diff_signed_mean_le_-0.0024105728,0.5,2,600,171,0.285,0.2665048313140869,0.34543590545654296,0.1351050059000651,0.00016405026117960613,0.24166666666666667,0.9566666666666667,22,22.0,24,24.0,0.847953216374269,0.847953216374269,22,False,True,0.35120382756908036
alpha_a0p25__a0_saturation_low_ge_1.6666667e-05_AND_diff_signed_mean_le_0.0001681959,0.25,2,600,305,0.5083333333333333,0.24605172157287597,0.21500865936279298,0.328380610148112,0.0001649959882100423,0.44166666666666665,0.9333333333333333,18,18.0,31,31.0,0.8688524590163934,0.8688524590163934,18,False,True,0.35109649706147406
alpha_a0p75__diff_signed_mean_le_-0.0024105728_AND_diff_abs_std_ge_0.0029413363,0.75,2,600,196,0.32666666666666666,0.3160173352559408,0.5365706634521484,-0.004098002115885417,0.00016943782567977906,0.25,0.9233333333333333,38,38.0,44,44.0,0.7653061224489796,0.7653061224489796,38,False,True,0.3509970014818672
alpha_a0p25__diff_signed_mean_le_0.000756993_AND_diff_abs_max_ge_0.03074369,0.25,2,600,357,0.595,0.26139169692993164,0.22173749287923178,0.33791333516438804,0.00018820991118748983,0.5033333333333333,0.9083333333333333,22,22.0,45,45.0,0.84593837535014,0.84593837535014,22,False,True,0.35067917686697486
alpha_a0p75__diff_signed_mean_le_-0.0024105728_AND_diff_abs_p90_ge_0.0080974601,0.75,2,600,197,0.3283333333333333,0.31466058095296223,0.5365706634521484,-0.0034088897705078125,0.00016962677240371703,0.25166666666666665,0.9233333333333333,38,38.0,44,44.0,0.766497461928934,0.766497461928934,38,False,True,0.35043218407800353
alpha_a0p5__depth_std_ge_0.18522929_AND_diff_signed_mean_le_0.0001681959,0.5,2,600,283,0.4716666666666667,0.3068779627482096,0.3924199930826823,0.25784688313802084,0.00021675715843836465,0.37333333333333335,0.9016666666666666,44,44.0,54,54.0,0.7915194346289752,0.7915194346289752,44,False,True,0.3504290158688531
alpha_a0p25__a0_mean_le_0.60665402_AND_diff_signed_mean_le_0.0001681959,0.25,2,600,342,0.57,0.25671189626057944,0.21425791422526042,0.32701258341471356,0.00018606096506118775,0.4866666666666667,0.9166666666666666,20,20.0,40,40.0,0.8538011695906432,0.8538011695906432,20,False,True,0.35031890560395534
alpha_a0p75__diff_signed_mean_le_-0.0024105728_AND_diff_abs_p95_ge_0.01025265,0.75,2,600,194,0.3233333333333333,0.3136273256937663,0.5365706634521484,-0.015939407348632813,0.00016877373059590657,0.24833333333333332,0.925,37,37.0,43,43.0,0.7680412371134021,0.7680412371134021,37,False,True,0.35026842753354626
alpha_a0p5__diff_signed_mean_le_-0.0015222002_AND_diff_abs_p95_ge_0.01025265,0.5,2,600,229,0.38166666666666665,0.30242178281148274,0.3969647343953451,0.15094838460286458,0.00019179592529932658,0.30833333333333335,0.9266666666666666,38,38.0,42,42.00000000000001,0.8078602620087336,0.8078602620087336,38,False,True,0.35026170153888553
alpha_a0p5__a0_saturation_low_le_0.024811199_AND_diff_signed_mean_le_0.0001681959,0.5,2,600,293,0.48833333333333334,0.3176327387491862,0.3923006693522135,0.19682291666666665,0.0002051459749539693,0.39,0.9016666666666666,47,47.0,54,54.0,0.7986348122866894,0.7986348122866894,47,False,True,0.3502471570115854
alpha_a0p75__udp_mean_le_0.52751972_AND_diff_signed_mean_le_-0.00051970547,0.75,2,600,226,0.37666666666666665,0.32279560089111325,0.511696294148763,0.12089042663574219,0.0001780937115351359,0.2833333333333333,0.9066666666666666,45,45.0,53,53.0,0.7522123893805309,0.7522123893805309,45,False,True,0.35010338591629064
alpha_a0p5__diff_signed_mean_le_-0.0015222002_AND_diff_grad_mean_le_0.001187098,0.5,2,600,233,0.3883333333333333,0.30178926785786947,0.37768149058024086,0.1878790283203125,0.00018624027570088704,0.31333333333333335,0.925,38,38.0,43,43.0,0.8068669527896996,0.8068669527896996,38,False,True,0.34993498545197793
