mode,split,fold,index,name,mapper,K,candidate_scale,family,anchor_psnr,output_psnr,oracle_psnr,output_gain,oracle_gain,corr,P_benefit,proxy_score,M_safe_mean,M_safe_nonzero_frac,pred_abs_mean,scaled_pred_abs_mean,target_abs_mean
v04d,train,0,3,1003_0.9_1.06.png,global_mean_coeff,4,1.0,global_mean,38.72209548950195,38.789154052734375,39.22611999511719,0.06705856323242188,0.5040245056152344,0.20744602382183075,1.0,0.9999078512191772,0.05862043425440788,1.0,0.0039075701497495174,0.0039075701497495174,0.009053836576640606
v04d,train,0,4,1004_0.91_1.17.png,global_plus_spatial_kernel_knn_3,4,1.0,global_plus_spatial_kernel_knn,37.06013107299805,37.36254119873047,37.72549057006836,0.3024101257324219,0.6653594970703125,0.3335687816143036,1.0,0.9999440908432007,0.07623642683029175,1.0,0.0075508481822907925,0.0075508481822907925,0.011138010770082474
v04d,train,0,4,1004_0.91_1.17.png,spatial_priors_ridge_0.1,4,1.0,spatial_priors_ridge,37.06013107299805,37.49346160888672,37.72549057006836,0.4333305358886719,0.6653594970703125,0.529190719127655,1.0,0.9999440908432007,0.07623642683029175,1.0,0.009788678027689457,0.009788678027689457,0.011138010770082474
v04d,train,0,4,1004_0.91_1.17.png,global_mean_coeff,4,1.0,global_mean,37.06013107299805,37.125633239746094,37.72549057006836,0.06550216674804688,0.6653594970703125,0.15393689274787903,1.0,0.9999440908432007,0.07623642683029175,1.0,0.0039075701497495174,0.0039075701497495174,0.011138010770082474
v04d,train,0,5,1005_0.74_1.81.png,global_plus_spatial_kernel_knn_3,4,1.0,global_plus_spatial_kernel_knn,38.319766998291016,38.63811111450195,39.10544967651367,0.3183441162109375,0.7856826782226562,0.601407527923584,1.0,0.9999839067459106,0.11811410635709763,1.0,0.0053375097922980785,0.0053375097922980785,0.007637776434421539
v04d,train,0,5,1005_0.74_1.81.png,spatial_priors_ridge_0.1,4,1.0,spatial_priors_ridge,38.319766998291016,38.63945388793945,39.10544967651367,0.3196868896484375,0.7856826782226562,0.6139801144599915,1.0,0.9999839067459106,0.11811410635709763,1.0,0.005373359192162752,0.005373359192162752,0.007637776434421539
v04d,train,0,5,1005_0.74_1.81.png,global_mean_coeff,4,1.0,global_mean,38.319766998291016,38.31261444091797,39.10544967651367,-0.007152557373046875,0.7856826782226562,0.04890814423561096,1.0,0.9999839067459106,0.11811410635709763,1.0,0.0039075701497495174,0.0039075701497495174,0.007637776434421539
v04d,train,0,6,1006_0.89_1.55.png,global_plus_spatial_kernel_knn_3,4,1.0,global_plus_spatial_kernel_knn,37.10527801513672,37.55127716064453,38.48970031738281,0.4459991455078125,1.3844223022460938,0.5944470167160034,1.0,0.9999990463256836,0.1935085654258728,1.0,0.005334364250302315,0.005334364250302315,0.00858268328011036
v04d,train,0,6,1006_0.89_1.55.png,spatial_priors_ridge_0.1,4,1.0,spatial_priors_ridge,37.10527801513672,37.54867935180664,38.48970031738281,0.4434013366699219,1.3844223022460938,0.5963183045387268,1.0,0.9999990463256836,0.1935085654258728,1.0,0.005363374948501587,0.005363374948501587,0.00858268328011036
v04d,train,0,6,1006_0.89_1.55.png,global_mean_coeff,4,1.0,global_mean,37.10527801513672,37.13679885864258,38.48970031738281,0.031520843505859375,1.3844223022460938,0.12610994279384613,1.0,0.9999990463256836,0.1935085654258728,1.0,0.0039075701497495174,0.0039075701497495174,0.00858268328011036
v04d,train,0,7,1007_0.68_1.25.png,global_plus_spatial_kernel_knn_3,4,1.0,global_plus_spatial_kernel_knn,38.778812408447266,38.847259521484375,38.93183898925781,0.06844711303710938,0.15302658081054688,0.5741694569587708,1.0,0.9970719814300537,0.021074160933494568,1.0,0.005369124468415976,0.005369124468415976,0.007711808197200298
v04d,train,0,7,1007_0.68_1.25.png,spatial_priors_ridge_0.1,4,1.0,spatial_priors_ridge,38.778812408447266,38.85946273803711,38.93183898925781,0.08065032958984375,0.15302658081054688,0.5611472725868225,1.0,0.9970719814300537,0.021074160933494568,1.0,0.006078947335481644,0.006078947335481644,0.007711808197200298
v04d,train,0,7,1007_0.68_1.25.png,global_mean_coeff,4,1.0,global_mean,38.778812408447266,38.77396011352539,38.93183898925781,-0.004852294921875,0.15302658081054688,0.08256889134645462,1.0,0.9970719814300537,0.021074160933494568,1.0,0.0039075701497495174,0.0039075701497495174,0.007711808197200298
v04d,train,0,8,1008_0.52_1.98.png,global_plus_spatial_kernel_knn_3,4,1.0,global_plus_spatial_kernel_knn,39.033626556396484,39.052005767822266,39.108970642089844,0.01837921142578125,0.07534408569335938,0.3146672546863556,1.0,0.997860848903656,0.012968161143362522,1.0,0.004596407059580088,0.004596407059580088,0.00646255211904645
v04d,train,0,8,1008_0.52_1.98.png,spatial_priors_ridge_0.1,4,1.0,spatial_priors_ridge,39.033626556396484,39.0484733581543,39.108970642089844,0.0148468017578125,0.07534408569335938,0.31764841079711914,1.0,0.997860848903656,0.012968161143362522,1.0,0.00382244517095387,0.00382244517095387,0.00646255211904645
v04d,train,0,8,1008_0.52_1.98.png,global_mean_coeff,4,1.0,global_mean,39.033626556396484,39.033424377441406,39.108970642089844,-0.000202178955078125,0.07534408569335938,0.05285751819610596,1.0,0.997860848903656,0.012968161143362522,1.0,0.0039075701497495174,0.0039075701497495174,0.00646255211904645
v04d,train,0,9,1009_0.84_0.56.png,global_plus_spatial_kernel_knn_3,4,1.0,global_plus_spatial_kernel_knn,44.44267654418945,44.44267654418945,44.44267654418945,0.0,0.0,,0.0,8.601648005424067e-05,4.927343616145663e-05,1.0,0.005079193040728569,0.005079193040728569,0.004471215419471264
v04d,train,0,9,1009_0.84_0.56.png,spatial_priors_ridge_0.1,4,1.0,spatial_priors_ridge,44.44267654418945,44.44267654418945,44.44267654418945,0.0,0.0,,0.0,8.601648005424067e-05,4.927343616145663e-05,1.0,0.012947269715368748,0.012947269715368748,0.004471215419471264
v04d,train,0,9,1009_0.84_0.56.png,global_mean_coeff,4,1.0,global_mean,44.44267654418945,44.44267654418945,44.44267654418945,0.0,0.0,,0.0,8.601648005424067e-05,4.927343616145663e-05,1.0,0.0039075701497495174,0.0039075701497495174,0.004471215419471264
v04d,train,0,10,100_0.65_1.43.png,global_plus_spatial_kernel_knn_3,4,1.0,global_plus_spatial_kernel_knn,36.15948486328125,36.26341247558594,37.09670639038086,0.1039276123046875,0.9372215270996094,0.35355037450790405,1.0,0.9997609257698059,0.11930922418832779,1.0,0.0035478989593684673,0.0035478989593684673,0.010648470371961594
v04d,train,0,10,100_0.65_1.43.png,spatial_priors_ridge_0.1,4,1.0,spatial_priors_ridge,36.15948486328125,36.5396842956543,37.09670639038086,0.3801994323730469,0.9372215270996094,0.6206343770027161,1.0,0.9997609257698059,0.11930922418832779,1.0,0.007622972596436739,0.007622972596436739,0.010648470371961594
v04d,train,0,10,100_0.65_1.43.png,global_mean_coeff,4,1.0,global_mean,36.15948486328125,36.20374298095703,37.09670639038086,0.04425811767578125,0.9372215270996094,0.08414765447378159,1.0,0.9997609257698059,0.11930922418832779,1.0,0.0039075701497495174,0.0039075701497495174,0.010648470371961594
v04d,train,0,11,1010_0.91_1.13.png,global_plus_spatial_kernel_knn_3,4,1.0,global_plus_spatial_kernel_knn,39.18680191040039,39.214149475097656,39.29201889038086,0.027347564697265625,0.10521697998046875,-0.12821434438228607,1.0,0.9999287128448486,0.013693476095795631,1.0,0.00618215836584568,0.00618215836584568,0.007624406833201647
