action,bin_lower,bin_observed_harm,bin_predicted_risk,bin_upper,cell,fold,risk_method,scene_count,scene_weighted_auc,scene_weighted_brier,scene_weighted_logloss,source,tail_coverage,tail_selected_harm
strengthen,0.1,,,0.2,R1_L1,3,scene_isotonic,0,,,,ensemble,,
weaken,,,,,R1_L1,3,parent_upper,30,0.8340914632507678,0.08063836270132617,0.46697727092659314,ensemble,0.0,
weaken,0.0,,,0.025,R1_L1,3,parent_upper,0,,,,ensemble,,
weaken,0.025,,,0.05,R1_L1,3,parent_upper,0,,,,ensemble,,
weaken,0.05,,,0.1,R1_L1,3,parent_upper,0,,,,ensemble,,
weaken,0.1,,,0.2,R1_L1,3,parent_upper,0,,,,ensemble,,
strengthen,,,,,R1_L1,3,parent_upper,30,0.7998183001644392,0.1596368297631264,0.7688901624530479,ensemble,0.0,
strengthen,0.0,,,0.025,R1_L1,3,parent_upper,0,,,,ensemble,,
strengthen,0.025,,,0.05,R1_L1,3,parent_upper,0,,,,ensemble,,
strengthen,0.05,,,0.1,R1_L1,3,parent_upper,0,,,,ensemble,,
strengthen,0.1,0.0,0.17365824725457604,0.2,R1_L1,3,parent_upper,1,,,,ensemble,,
weaken,,,,,R1_L1,4,weighted_q,30,0.8581343739096382,0.06010845356228633,0.2113154850282042,ensemble,0.0,
weaken,0.0,,,0.025,R1_L1,4,weighted_q,0,,,,ensemble,,
weaken,0.025,,,0.05,R1_L1,4,weighted_q,0,,,,ensemble,,
weaken,0.05,,,0.1,R1_L1,4,weighted_q,0,,,,ensemble,,
weaken,0.1,,,0.2,R1_L1,4,weighted_q,0,,,,ensemble,,
strengthen,,,,,R1_L1,4,weighted_q,30,0.7962537013293637,0.1413674128422185,0.4354376632755376,ensemble,0.0,
strengthen,0.0,,,0.025,R1_L1,4,weighted_q,0,,,,ensemble,,
strengthen,0.025,,,0.05,R1_L1,4,weighted_q,0,,,,ensemble,,
strengthen,0.05,,,0.1,R1_L1,4,weighted_q,0,,,,ensemble,,
strengthen,0.1,1.0,0.1923403789599737,0.2,R1_L1,4,weighted_q,1,,,,ensemble,,
weaken,,,,,R1_L1,4,deweighted_probability,30,0.8581343739096382,0.05912337712204162,0.20501188208491392,ensemble,0.0,
weaken,0.0,,,0.025,R1_L1,4,deweighted_probability,0,,,,ensemble,,
weaken,0.025,,,0.05,R1_L1,4,deweighted_probability,0,,,,ensemble,,
weaken,0.05,,,0.1,R1_L1,4,deweighted_probability,0,,,,ensemble,,
weaken,0.1,0.0,0.16310719025644796,0.2,R1_L1,4,deweighted_probability,2,,,,ensemble,,
strengthen,,,,,R1_L1,4,deweighted_probability,30,0.7962537013293637,0.13264309972547308,0.4050921081741715,ensemble,0.0,
strengthen,0.0,,,0.025,R1_L1,4,deweighted_probability,0,,,,ensemble,,
strengthen,0.025,,,0.05,R1_L1,4,deweighted_probability,0,,,,ensemble,,
strengthen,0.05,,,0.1,R1_L1,4,deweighted_probability,0,,,,ensemble,,
strengthen,0.1,0.9666666666666666,0.15959304536463642,0.2,R1_L1,4,deweighted_probability,2,,,,ensemble,,
weaken,,,,,R1_L1,4,scene_platt,30,0.8581343739096382,0.06003671527134243,0.20776153739825304,ensemble,0.0,
weaken,0.0,,,0.025,R1_L1,4,scene_platt,0,,,,ensemble,,
weaken,0.025,,,0.05,R1_L1,4,scene_platt,0,,,,ensemble,,
weaken,0.05,,,0.1,R1_L1,4,scene_platt,0,,,,ensemble,,
weaken,0.1,0.0,0.15390132540311668,0.2,R1_L1,4,scene_platt,2,,,,ensemble,,
strengthen,,,,,R1_L1,4,scene_platt,30,0.7962537013293637,0.13255511526009325,0.4051596284656417,ensemble,0.0004266666666666665,1.0
strengthen,0.0,,,0.025,R1_L1,4,scene_platt,0,,,,ensemble,,
strengthen,0.025,,,0.05,R1_L1,4,scene_platt,0,,,,ensemble,,
strengthen,0.05,1.0,0.09481139338888009,0.1,R1_L1,4,scene_platt,1,,,,ensemble,,
strengthen,0.1,0.9428571428571428,0.15527029902056808,0.2,R1_L1,4,scene_platt,2,,,,ensemble,,
weaken,,,,,R1_L1,4,scene_isotonic,30,0.8574073131634288,0.059728363655822694,0.2088603430477724,ensemble,0.0012799999999999995,0.0
weaken,0.0,0.0,0.0,0.025,R1_L1,4,scene_isotonic,2,,,,ensemble,,
weaken,0.025,,,0.05,R1_L1,4,scene_isotonic,0,,,,ensemble,,
weaken,0.05,,,0.1,R1_L1,4,scene_isotonic,0,,,,ensemble,,
weaken,0.1,0.07926167209554831,0.18506482614941894,0.2,R1_L1,4,scene_isotonic,5,,,,ensemble,,
strengthen,,,,,R1_L1,4,scene_isotonic,30,0.7966005466717593,0.13180316803206427,0.4251718304447394,ensemble,0.002986666666666666,1.0
strengthen,0.0,1.0,0.0,0.025,R1_L1,4,scene_isotonic,1,,,,ensemble,,
strengthen,0.025,,,0.05,R1_L1,4,scene_isotonic,0,,,,ensemble,,
strengthen,0.05,1.0,0.05769230769230773,0.1,R1_L1,4,scene_isotonic,1,,,,ensemble,,
strengthen,0.1,0.8888888888888888,0.1676597480126331,0.2,R1_L1,4,scene_isotonic,3,,,,ensemble,,
weaken,,,,,R1_L1,4,parent_upper,30,0.8262585111705433,0.06219192682975121,0.39312899697652803,ensemble,0.0,
weaken,0.0,,,0.025,R1_L1,4,parent_upper,0,,,,ensemble,,
weaken,0.025,,,0.05,R1_L1,4,parent_upper,0,,,,ensemble,,
weaken,0.05,,,0.1,R1_L1,4,parent_upper,0,,,,ensemble,,
weaken,0.1,,,0.2,R1_L1,4,parent_upper,0,,,,ensemble,,
strengthen,,,,,R1_L1,4,parent_upper,30,0.7840006907712346,0.15213161407133563,0.7877576860438136,ensemble,0.0,
strengthen,0.0,,,0.025,R1_L1,4,parent_upper,0,,,,ensemble,,
strengthen,0.025,,,0.05,R1_L1,4,parent_upper,0,,,,ensemble,,
strengthen,0.05,,,0.1,R1_L1,4,parent_upper,0,,,,ensemble,,
strengthen,0.1,,,0.2,R1_L1,4,parent_upper,0,,,,ensemble,,
weaken,,,,,R1_L2,0,weighted_q,30,0.900157919580426,0.04484185029768074,0.15872486159750485,ensemble,0.00010666666666666664,0.0
weaken,0.0,,,0.025,R1_L2,0,weighted_q,0,,,,ensemble,,
weaken,0.025,,,0.05,R1_L2,0,weighted_q,0,,,,ensemble,,
weaken,0.05,0.0,0.09940596918265025,0.1,R1_L2,0,weighted_q,1,,,,ensemble,,
weaken,0.1,0.0,0.14859698925699508,0.2,R1_L2,0,weighted_q,2,,,,ensemble,,
strengthen,,,,,R1_L2,0,weighted_q,30,0.8388254424071022,0.12370484963637039,0.377825125343949,ensemble,0.014119999999999997,0.31129996852376457
strengthen,0.0,0.18181818181818182,0.015178788665004751,0.025,R1_L2,0,weighted_q,1,,,,ensemble,,
strengthen,0.025,0.3749999999999999,0.03591926225150624,0.05,R1_L2,0,weighted_q,3,,,,ensemble,,
strengthen,0.05,0.3216374269005848,0.07597847853595961,0.1,R1_L2,0,weighted_q,7,,,,ensemble,,
strengthen,0.1,0.24990099009900987,0.14326733754167068,0.2,R1_L2,0,weighted_q,11,,,,ensemble,,
weaken,,,,,R1_L2,0,scene_platt,30,0.900157919580426,0.04496675612633123,0.16049619122622494,ensemble,0.0,
weaken,0.0,,,0.025,R1_L2,0,scene_platt,0,,,,ensemble,,
weaken,0.025,,,0.05,R1_L2,0,scene_platt,0,,,,ensemble,,
weaken,0.05,,,0.1,R1_L2,0,scene_platt,0,,,,ensemble,,
weaken,0.1,0.0,0.16729983598034903,0.2,R1_L2,0,scene_platt,2,,,,ensemble,,
strengthen,,,,,R1_L2,0,scene_platt,30,0.8388254424071022,0.11863634919820729,0.3640318884871351,ensemble,0.0012799999999999997,0.33333333333333337
strengthen,0.0,,,0.025,R1_L2,0,scene_platt,0,,,,ensemble,,
strengthen,0.025,,,0.05,R1_L2,0,scene_platt,0,,,,ensemble,,
strengthen,0.05,0.33333333333333337,0.07897685900538295,0.1,R1_L2,0,scene_platt,1,,,,ensemble,,
strengthen,0.1,0.39026111503175726,0.15736400382171603,0.2,R1_L2,0,scene_platt,4,,,,ensemble,,
weaken,,,,,R1_L2,0,scene_isotonic,30,0.8994530633850721,0.04511355092218021,0.16594975979459,ensemble,0.0,
weaken,0.0,,,0.025,R1_L2,0,scene_isotonic,0,,,,ensemble,,
weaken,0.025,,,0.05,R1_L2,0,scene_isotonic,0,,,,ensemble,,
weaken,0.05,,,0.1,R1_L2,0,scene_isotonic,0,,,,ensemble,,
weaken,0.1,0.0,0.17113100952393936,0.2,R1_L2,0,scene_isotonic,3,,,,ensemble,,
strengthen,,,,,R1_L2,0,scene_isotonic,30,0.8379099538625018,0.12016722311797526,0.371043384259021,ensemble,0.002346666666666666,0.18181818181818182
strengthen,0.0,0.18181818181818182,0.0,0.025,R1_L2,0,scene_isotonic,1,,,,ensemble,,
strengthen,0.025,,,0.05,R1_L2,0,scene_isotonic,0,,,,ensemble,,
strengthen,0.05,,,0.1,R1_L2,0,scene_isotonic,0,,,,ensemble,,
strengthen,0.1,,,0.2,R1_L2,0,scene_isotonic,0,,,,ensemble,,
weaken,,,,,R1_L2,0,parent_upper,30,0.8585617803666429,0.04687320596889507,0.3171085139520244,ensemble,0.0,
weaken,0.0,,,0.025,R1_L2,0,parent_upper,0,,,,ensemble,,
weaken,0.025,,,0.05,R1_L2,0,parent_upper,0,,,,ensemble,,
weaken,0.05,,,0.1,R1_L2,0,parent_upper,0,,,,ensemble,,
weaken,0.1,0.0,0.17788330051634044,0.2,R1_L2,0,parent_upper,2,,,,ensemble,,
strengthen,,,,,R1_L2,0,parent_upper,30,0.7598345546957899,0.1387305262172763,1.3134636296459814,ensemble,0.0,
strengthen,0.0,,,0.025,R1_L2,0,parent_upper,0,,,,ensemble,,
strengthen,0.025,,,0.05,R1_L2,0,parent_upper,0,,,,ensemble,,
strengthen,0.05,,,0.1,R1_L2,0,parent_upper,0,,,,ensemble,,
strengthen,0.1,,,0.2,R1_L2,0,parent_upper,0,,,,ensemble,,
weaken,,,,,R1_L2,1,weighted_q,30,0.8473074754542328,0.07892994131146944,0.2739056357999688,ensemble,0.0003199999999999999,0.0
weaken,0.0,,,0.025,R1_L2,1,weighted_q,0,,,,ensemble,,
weaken,0.025,,,0.05,R1_L2,1,weighted_q,0,,,,ensemble,,
weaken,0.05,0.0,0.08466961897081798,0.1,R1_L2,1,weighted_q,1,,,,ensemble,,
weaken,0.1,0.03846153846153846,0.14354912688334778,0.2,R1_L2,1,weighted_q,4,,,,ensemble,,
strengthen,,,,,R1_L2,1,weighted_q,30,0.848848089370641,0.09898065751581517,0.3232818692392945,ensemble,0.001706666666666666,0.0
strengthen,0.0,,,0.025,R1_L2,1,weighted_q,0,,,,ensemble,,
strengthen,0.025,0.0,0.03598945518024266,0.05,R1_L2,1,weighted_q,1,,,,ensemble,,
strengthen,0.05,0.0,0.07257415245597561,0.1,R1_L2,1,weighted_q,1,,,,ensemble,,
strengthen,0.1,0.2782608695652174,0.15383670935812205,0.2,R1_L2,1,weighted_q,7,,,,ensemble,,
weaken,,,,,R1_L2,1,scene_platt,30,0.8473074754542328,0.07809829919511269,0.2643054018897859,ensemble,0.0,
weaken,0.0,,,0.025,R1_L2,1,scene_platt,0,,,,ensemble,,
weaken,0.025,,,0.05,R1_L2,1,scene_platt,0,,,,ensemble,,
weaken,0.05,,,0.1,R1_L2,1,scene_platt,0,,,,ensemble,,
weaken,0.1,0.0,0.15073556985334233,0.2,R1_L2,1,scene_platt,3,,,,ensemble,,
strengthen,,,,,R1_L2,1,scene_platt,30,0.848848089370641,0.1011644955606496,0.32617074820530256,ensemble,0.0006399999999999998,0.0
strengthen,0.0,,,0.025,R1_L2,1,scene_platt,0,,,,ensemble,,
strengthen,0.025,,,0.05,R1_L2,1,scene_platt,0,,,,ensemble,,
strengthen,0.05,0.0,0.09402941283599243,0.1,R1_L2,1,scene_platt,1,,,,ensemble,,
strengthen,0.1,0.0,0.15816885770550185,0.2,R1_L2,1,scene_platt,2,,,,ensemble,,
weaken,,,,,R1_L2,1,scene_isotonic,30,0.8466510444023687,0.07782135283100525,0.2670801200323385,ensemble,0.0018133333333333328,0.0
weaken,0.0,0.0,0.0,0.025,R1_L2,1,scene_isotonic,1,,,,ensemble,,
weaken,0.025,,,0.05,R1_L2,1,scene_isotonic,0,,,,ensemble,,
weaken,0.05,0.0,0.053571428571428575,0.1,R1_L2,1,scene_isotonic,2,,,,ensemble,,
weaken,0.1,0.13333333333333333,0.17667984189723315,0.2,R1_L2,1,scene_isotonic,4,,,,ensemble,,
strengthen,,,,,R1_L2,1,scene_isotonic,30,0.847478341869902,0.10416928080112937,0.33229638645489096,ensemble,0.00021333333333333325,0.0
strengthen,0.0,0.0,0.0,0.025,R1_L2,1,scene_isotonic,1,,,,ensemble,,
strengthen,0.025,,,0.05,R1_L2,1,scene_isotonic,0,,,,ensemble,,
strengthen,0.05,,,0.1,R1_L2,1,scene_isotonic,0,,,,ensemble,,
strengthen,0.1,,,0.2,R1_L2,1,scene_isotonic,0,,,,ensemble,,
weaken,,,,,R1_L2,1,parent_upper,30,0.7936975633399262,0.08369750858184863,0.6948959826633061,ensemble,0.0,
weaken,0.0,,,0.025,R1_L2,1,parent_upper,0,,,,ensemble,,
weaken,0.025,,,0.05,R1_L2,1,parent_upper,0,,,,ensemble,,
weaken,0.05,,,0.1,R1_L2,1,parent_upper,0,,,,ensemble,,
weaken,0.1,0.0,0.17583930945488124,0.2,R1_L2,1,parent_upper,1,,,,ensemble,,
strengthen,,,,,R1_L2,1,parent_upper,30,0.8032148439950465,0.1067976116388782,0.8823284133787098,ensemble,0.0,
strengthen,0.0,,,0.025,R1_L2,1,parent_upper,0,,,,ensemble,,
strengthen,0.025,,,0.05,R1_L2,1,parent_upper,0,,,,ensemble,,
strengthen,0.05,,,0.1,R1_L2,1,parent_upper,0,,,,ensemble,,
strengthen,0.1,0.0,0.18235683470219372,0.2,R1_L2,1,parent_upper,1,,,,ensemble,,
weaken,,,,,R1_L2,2,weighted_q,30,0.9034760310941118,0.07501723581130454,0.238824931885426,ensemble,0.0,
weaken,0.0,,,0.025,R1_L2,2,weighted_q,0,,,,ensemble,,
weaken,0.025,,,0.05,R1_L2,2,weighted_q,0,,,,ensemble,,
weaken,0.05,,,0.1,R1_L2,2,weighted_q,0,,,,ensemble,,
weaken,0.1,0.0,0.16480174826251134,0.2,R1_L2,2,weighted_q,1,,,,ensemble,,
strengthen,,,,,R1_L2,2,weighted_q,30,0.8364792428065995,0.13541367335847626,0.4086938807560623,ensemble,0.0,
strengthen,0.0,,,0.025,R1_L2,2,weighted_q,0,,,,ensemble,,
strengthen,0.025,,,0.05,R1_L2,2,weighted_q,0,,,,ensemble,,
strengthen,0.05,,,0.1,R1_L2,2,weighted_q,0,,,,ensemble,,
strengthen,0.1,0.15384615384615385,0.16792053633775464,0.2,R1_L2,2,weighted_q,3,,,,ensemble,,
weaken,,,,,R1_L2,2,scene_platt,30,0.9034760310941118,0.07230876926743782,0.23060368650759525,ensemble,0.0,
weaken,0.0,,,0.025,R1_L2,2,scene_platt,0,,,,ensemble,,
weaken,0.025,,,0.05,R1_L2,2,scene_platt,0,,,,ensemble,,
weaken,0.05,,,0.1,R1_L2,2,scene_platt,0,,,,ensemble,,
weaken,0.1,0.0,0.1656305974074159,0.2,R1_L2,2,scene_platt,1,,,,ensemble,,
strengthen,,,,,R1_L2,2,scene_platt,30,0.8364792428065995,0.1285018196052838,0.385733504900828,ensemble,0.0,
strengthen,0.0,,,0.025,R1_L2,2,scene_platt,0,,,,ensemble,,
strengthen,0.025,,,0.05,R1_L2,2,scene_platt,0,,,,ensemble,,
strengthen,0.05,,,0.1,R1_L2,2,scene_platt,0,,,,ensemble,,
strengthen,0.1,,,0.2,R1_L2,2,scene_platt,0,,,,ensemble,,
weaken,,,,,R1_L2,2,scene_isotonic,30,0.902580815726573,0.0726317391747961,0.23213920710168515,ensemble,0.0003199999999999999,0.0
weaken,0.0,0.0,0.0,0.025,R1_L2,2,scene_isotonic,1,,,,ensemble,,
weaken,0.025,,,0.05,R1_L2,2,scene_isotonic,0,,,,ensemble,,
weaken,0.05,,,0.1,R1_L2,2,scene_isotonic,0,,,,ensemble,,
weaken,0.1,0.0,0.17521367521367515,0.2,R1_L2,2,scene_isotonic,4,,,,ensemble,,
strengthen,,,,,R1_L2,2,scene_isotonic,30,0.8356306426254978,0.12885737172226322,0.3849583669885632,ensemble,0.0004266666666666665,0.0
strengthen,0.0,,,0.025,R1_L2,2,scene_isotonic,0,,,,ensemble,,
strengthen,0.025,,,0.05,R1_L2,2,scene_isotonic,0,,,,ensemble,,
strengthen,0.05,0.0,0.07619047619047621,0.1,R1_L2,2,scene_isotonic,1,,,,ensemble,,
strengthen,0.1,,,0.2,R1_L2,2,scene_isotonic,0,,,,ensemble,,
weaken,,,,,R1_L2,2,parent_upper,30,0.8696835923044164,0.08152075778964488,0.4756707017141938,ensemble,0.0,
weaken,0.0,,,0.025,R1_L2,2,parent_upper,0,,,,ensemble,,
weaken,0.025,,,0.05,R1_L2,2,parent_upper,0,,,,ensemble,,
weaken,0.05,,,0.1,R1_L2,2,parent_upper,0,,,,ensemble,,
weaken,0.1,,,0.2,R1_L2,2,parent_upper,0,,,,ensemble,,
strengthen,,,,,R1_L2,2,parent_upper,30,0.763231706301425,0.16155428884968906,1.4114635537587183,ensemble,0.0,
strengthen,0.0,,,0.025,R1_L2,2,parent_upper,0,,,,ensemble,,
strengthen,0.025,,,0.05,R1_L2,2,parent_upper,0,,,,ensemble,,
strengthen,0.05,,,0.1,R1_L2,2,parent_upper,0,,,,ensemble,,
strengthen,0.1,,,0.2,R1_L2,2,parent_upper,0,,,,ensemble,,
weaken,,,,,R1_L2,3,weighted_q,30,0.8709219651790622,0.07265269955042815,0.2442781968373356,ensemble,0.0018133333333333332,0.0
weaken,0.0,,,0.025,R1_L2,3,weighted_q,0,,,,ensemble,,
weaken,0.025,0.0,0.03829763322654698,0.05,R1_L2,3,weighted_q,1,,,,ensemble,,
weaken,0.05,0.0,0.0625746081272761,0.1,R1_L2,3,weighted_q,1,,,,ensemble,,
weaken,0.1,0.0,0.15573522249857585,0.2,R1_L2,3,weighted_q,1,,,,ensemble,,
strengthen,,,,,R1_L2,3,weighted_q,30,0.8053854663400293,0.13602688751285397,0.4297332582339779,ensemble,0.010666666666666663,0.0
strengthen,0.0,0.0,0.021062313734243318,0.025,R1_L2,3,weighted_q,1,,,,ensemble,,
strengthen,0.025,0.0,0.03280817800097995,0.05,R1_L2,3,weighted_q,1,,,,ensemble,,
strengthen,0.05,0.0,0.07783314644951712,0.1,R1_L2,3,weighted_q,2,,,,ensemble,,
strengthen,0.1,0.043478260869565216,0.15391007422105124,0.2,R1_L2,3,weighted_q,4,,,,ensemble,,
weaken,,,,,R1_L2,3,scene_platt,30,0.8709219651790622,0.0705982564332627,0.23358219573788966,ensemble,0.0018133333333333332,0.0
weaken,0.0,,,0.025,R1_L2,3,scene_platt,0,,,,ensemble,,
weaken,0.025,0.0,0.04140927345637774,0.05,R1_L2,3,scene_platt,1,,,,ensemble,,
weaken,0.05,0.0,0.0625588516252178,0.1,R1_L2,3,scene_platt,1,,,,ensemble,,
weaken,0.1,0.0,0.1509374429414966,0.2,R1_L2,3,scene_platt,1,,,,ensemble,,
strengthen,,,,,R1_L2,3,scene_platt,30,0.8053854663400293,0.13206578839987826,0.40745828834426007,ensemble,0.006186666666666664,0.0
strengthen,0.0,,,0.025,R1_L2,3,scene_platt,0,,,,ensemble,,
strengthen,0.025,0.0,0.04870378266428024,0.05,R1_L2,3,scene_platt,1,,,,ensemble,,
strengthen,0.05,0.0,0.06927782077217538,0.1,R1_L2,3,scene_platt,1,,,,ensemble,,
strengthen,0.1,0.0,0.14705465544146662,0.2,R1_L2,3,scene_platt,2,,,,ensemble,,
weaken,,,,,R1_L2,3,scene_isotonic,30,0.8705367844710562,0.07044083452095679,0.23403429877889506,ensemble,0.002133333333333333,0.0
weaken,0.0,0.0,0.0,0.025,R1_L2,3,scene_isotonic,1,,,,ensemble,,
weaken,0.025,,,0.05,R1_L2,3,scene_isotonic,0,,,,ensemble,,
weaken,0.05,,,0.1,R1_L2,3,scene_isotonic,0,,,,ensemble,,
weaken,0.1,0.08333333333333334,0.16199824777843344,0.2,R1_L2,3,scene_isotonic,3,,,,ensemble,,
strengthen,,,,,R1_L2,3,scene_isotonic,30,0.804070730881119,0.1331125807673724,0.4178743581297847,ensemble,0.004053333333333333,0.0
strengthen,0.0,0.0,0.0,0.025,R1_L2,3,scene_isotonic,1,,,,ensemble,,
strengthen,0.025,,,0.05,R1_L2,3,scene_isotonic,0,,,,ensemble,,
strengthen,0.05,,,0.1,R1_L2,3,scene_isotonic,0,,,,ensemble,,
strengthen,0.1,,,0.2,R1_L2,3,scene_isotonic,0,,,,ensemble,,
weaken,,,,,R1_L2,3,parent_upper,30,0.8214254437229886,0.07718291186142946,0.5472316391993493,ensemble,0.0010666666666666663,0.0
weaken,0.0,,,0.025,R1_L2,3,parent_upper,0,,,,ensemble,,
weaken,0.025,,,0.05,R1_L2,3,parent_upper,0,,,,ensemble,,
weaken,0.05,0.0,0.09239104293286801,0.1,R1_L2,3,parent_upper,1,,,,ensemble,,
weaken,0.1,0.0,0.12417218426863352,0.2,R1_L2,3,parent_upper,1,,,,ensemble,,
strengthen,,,,,R1_L2,3,parent_upper,30,0.7570281165342291,0.1589030329528823,1.3783585428694034,ensemble,0.0,
strengthen,0.0,,,0.025,R1_L2,3,parent_upper,0,,,,ensemble,,
strengthen,0.025,,,0.05,R1_L2,3,parent_upper,0,,,,ensemble,,
strengthen,0.05,,,0.1,R1_L2,3,parent_upper,0,,,,ensemble,,
strengthen,0.1,0.0,0.17848839627905144,0.2,R1_L2,3,parent_upper,1,,,,ensemble,,
weaken,,,,,R1_L2,4,weighted_q,30,0.8671358358804622,0.0598288427602881,0.20637626260821845,ensemble,0.0004266666666666665,0.0
weaken,0.0,,,0.025,R1_L2,4,weighted_q,0,,,,ensemble,,
weaken,0.025,,,0.05,R1_L2,4,weighted_q,0,,,,ensemble,,
weaken,0.05,0.0,0.08955135010182858,0.1,R1_L2,4,weighted_q,2,,,,ensemble,,
weaken,0.1,0.07692307692307693,0.13580261600705296,0.2,R1_L2,4,weighted_q,3,,,,ensemble,,
strengthen,,,,,R1_L2,4,weighted_q,30,0.798925197008117,0.13564641089478793,0.4246158003131557,ensemble,0.0025599999999999993,1.0
strengthen,0.0,,,0.025,R1_L2,4,weighted_q,0,,,,ensemble,,
strengthen,0.025,,,0.05,R1_L2,4,weighted_q,0,,,,ensemble,,
strengthen,0.05,1.0,0.07692628146873579,0.1,R1_L2,4,weighted_q,1,,,,ensemble,,
strengthen,0.1,0.8785357737104825,0.15354718065020512,0.2,R1_L2,4,weighted_q,2,,,,ensemble,,
weaken,,,,,R1_L2,4,scene_platt,30,0.8671358358804622,0.059774473209053804,0.20435806728710937,ensemble,0.0,
weaken,0.0,,,0.025,R1_L2,4,scene_platt,0,,,,ensemble,,
weaken,0.025,,,0.05,R1_L2,4,scene_platt,0,,,,ensemble,,
weaken,0.05,,,0.1,R1_L2,4,scene_platt,0,,,,ensemble,,
weaken,0.1,0.0,0.15910491641442825,0.2,R1_L2,4,scene_platt,3,,,,ensemble,,
strengthen,,,,,R1_L2,4,scene_platt,30,0.798925197008117,0.13031964521251274,0.4003856300973426,ensemble,0.00021333333333333325,1.0
strengthen,0.0,,,0.025,R1_L2,4,scene_platt,0,,,,ensemble,,
strengthen,0.025,,,0.05,R1_L2,4,scene_platt,0,,,,ensemble,,
strengthen,0.05,1.0,0.09959337251322782,0.1,R1_L2,4,scene_platt,1,,,,ensemble,,
strengthen,0.1,1.0,0.1550908320937965,0.2,R1_L2,4,scene_platt,1,,,,ensemble,,
weaken,,,,,R1_L2,4,scene_isotonic,30,0.865631223529226,0.0601353131072749,0.20561274304453062,ensemble,0.0003199999999999999,0.0
weaken,0.0,0.0,0.02323330106485963,0.025,R1_L2,4,scene_isotonic,2,,,,ensemble,,
weaken,0.025,,,0.05,R1_L2,4,scene_isotonic,0,,,,ensemble,,
weaken,0.05,,,0.1,R1_L2,4,scene_isotonic,0,,,,ensemble,,
weaken,0.1,0.1982272360999194,0.18538472164663625,0.2,R1_L2,4,scene_isotonic,7,,,,ensemble,,
strengthen,,,,,R1_L2,4,scene_isotonic,30,0.798739538650331,0.13112254322544864,0.420544549584098,ensemble,0.0031999999999999997,1.0
strengthen,0.0,1.0,0.013333333333333343,0.025,R1_L2,4,scene_isotonic,1,,,,ensemble,,
strengthen,0.025,,,0.05,R1_L2,4,scene_isotonic,0,,,,ensemble,,
strengthen,0.05,,,0.1,R1_L2,4,scene_isotonic,0,,,,ensemble,,
strengthen,0.1,1.0,0.14414414414414414,0.2,R1_L2,4,scene_isotonic,1,,,,ensemble,,
weaken,,,,,R1_L2,4,parent_upper,30,0.8197100751257226,0.0619025745855823,0.43753111292388763,ensemble,0.0,
weaken,0.0,,,0.025,R1_L2,4,parent_upper,0,,,,ensemble,,
weaken,0.025,,,0.05,R1_L2,4,parent_upper,0,,,,ensemble,,
weaken,0.05,,,0.1,R1_L2,4,parent_upper,0,,,,ensemble,,
weaken,0.1,0.0,0.15922144758231713,0.2,R1_L2,4,parent_upper,3,,,,ensemble,,
strengthen,,,,,R1_L2,4,parent_upper,30,0.756018227052375,0.15366544186408354,1.1979337188150234,ensemble,0.0,
strengthen,0.0,,,0.025,R1_L2,4,parent_upper,0,,,,ensemble,,
strengthen,0.025,,,0.05,R1_L2,4,parent_upper,0,,,,ensemble,,
strengthen,0.05,,,0.1,R1_L2,4,parent_upper,0,,,,ensemble,,
strengthen,0.1,1.0,0.199252216004663,0.2,R1_L2,4,parent_upper,1,,,,ensemble,,
weaken,,,,,R2_L0,0,weighted_q,30,0.9042953127124275,0.04912857169753973,0.16844959109885307,ensemble,0.0,
weaken,0.0,,,0.025,R2_L0,0,weighted_q,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L0,0,weighted_q,0,,,,ensemble,,
weaken,0.05,,,0.1,R2_L0,0,weighted_q,0,,,,ensemble,,
weaken,0.1,,,0.2,R2_L0,0,weighted_q,0,,,,ensemble,,
strengthen,,,,,R2_L0,0,weighted_q,30,0.8328943228191588,0.12840584871279312,0.3957099350633583,ensemble,0.0,
strengthen,0.0,,,0.025,R2_L0,0,weighted_q,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L0,0,weighted_q,0,,,,ensemble,,
strengthen,0.05,,,0.1,R2_L0,0,weighted_q,0,,,,ensemble,,
strengthen,0.1,0.2132148806218767,0.15774036579864148,0.2,R2_L0,0,weighted_q,4,,,,ensemble,,
weaken,,,,,R2_L0,0,deweighted_probability,30,0.9042953127124275,0.046762766317159275,0.16112974368188376,ensemble,0.0,
weaken,0.0,,,0.025,R2_L0,0,deweighted_probability,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L0,0,deweighted_probability,0,,,,ensemble,,
weaken,0.05,,,0.1,R2_L0,0,deweighted_probability,0,,,,ensemble,,
weaken,0.1,0.34246575342465757,0.19031099516063263,0.2,R2_L0,0,deweighted_probability,2,,,,ensemble,,
strengthen,,,,,R2_L0,0,deweighted_probability,30,0.8328943228191588,0.12443273961356052,0.3746379302316429,ensemble,0.0067244444444444435,0.22207534699272963
strengthen,0.0,,,0.025,R2_L0,0,deweighted_probability,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L0,0,deweighted_probability,0,,,,ensemble,,
strengthen,0.05,0.22207534699272963,0.0820522175913008,0.1,R2_L0,0,deweighted_probability,4,,,,ensemble,,
