name,bucket,original_psnr,delta_psnr,input_brightness_mean,input_gray_std,input_local_contrast_mean,input_dark_channel_mean,input_dark_channel_p95,input_saturation_mean,input_saturation_std,baseline_residual_abs_mean,baseline_residual_abs_p95,baseline_multiscale_consistency_mean
162_0.9_0.74.png,easy_top_25pct,27.819812774658203,-1.821828842163086,0.6837882399559021,0.2476281076669693,0.03052765689790249,0.6694492697715759,0.9647058844566345,0.046721525490283966,0.04690799489617348,0.06614258140325546,0.1484600454568863,0.024925408884882927
163_0.97_1.57.png,medium_middle_50pct,22.263763427734375,5.016254425048828,0.7690209746360779,0.1934719681739807,0.024750906974077225,0.7599471211433411,0.9843137264251709,0.025869274511933327,0.035286448895931244,0.12380452454090118,0.2602469325065613,0.025412781164050102
164_0.84_1.26.png,medium_middle_50pct,24.12692642211914,4.37493896484375,0.7256287932395935,0.2102784812450409,0.027577413246035576,0.7140955924987793,0.9529411792755127,0.03473442792892456,0.040902916342020035,0.09096892923116684,0.2001141607761383,0.02357233688235283
165_0.8_0.79.png,medium_middle_50pct,23.808208465576172,3.0515708923339844,0.40184491872787476,0.2936350405216217,0.02164391055703163,0.3896743059158325,0.8588235378265381,0.10763028264045715,0.09942727535963058,0.09455417841672897,0.20322935283184052,0.023530226200819016
166_0.74_1.47.png,medium_middle_50pct,24.10579490661621,1.204977035522461,0.4815426468849182,0.2466362863779068,0.019281072542071342,0.4720160663127899,0.8392156958580017,0.0611545592546463,0.060358304530382156,0.15795296430587769,0.2932860255241394,0.02385249361395836
167_0.53_1.34.png,medium_middle_50pct,22.620513916015625,0.16371536254882812,0.3727723956108093,0.23341956734657288,0.019888829439878464,0.3616311848163605,0.7215686440467834,0.09857399761676788,0.09369377791881561,0.09760232269763947,0.208536297082901,0.023608248680830002
168_0.8_1.19.png,medium_middle_50pct,23.51757049560547,2.945293426513672,0.46320754289627075,0.26821526885032654,0.02013767883181572,0.452852338552475,0.8666666746139526,0.07140882313251495,0.06776492297649384,0.14040395617485046,0.2706453502178192,0.02247460000216961
169_0.77_1.51.png,medium_middle_50pct,24.16082763671875,-0.2123889923095703,0.5903694033622742,0.1926862746477127,0.03700374439358711,0.5785261988639832,0.9137254953384399,0.047659747302532196,0.0436258465051651,0.24320703744888306,0.45155227184295654,0.03796378895640373
16_0.6_1.46.png,easy_top_25pct,27.48409652709961,0.6269721984863281,0.5396884679794312,0.1255798041820526,0.060159336775541306,0.49769285321235657,0.6784313917160034,0.13542436063289642,0.07185371965169907,0.1172977089881897,0.26818519830703735,0.028904559090733528
170_0.96_1.28.png,medium_middle_50pct,22.196468353271484,1.0102519989013672,0.6115628480911255,0.21373149752616882,0.03888954967260361,0.5993240475654602,0.9843137264251709,0.04797802492976189,0.043477628380060196,0.2455599009990692,0.46040114760398865,0.038249313831329346
171_0.81_0.74.png,easy_top_25pct,27.8487606048584,-0.6655483245849609,0.48092764616012573,0.2198372483253479,0.04966757819056511,0.46411097049713135,0.9450980424880981,0.07846757769584656,0.06261594593524933,0.14897319674491882,0.2967562973499298,0.024038346484303474
172_0.86_1.47.png,medium_middle_50pct,22.422183990478516,0.9583835601806641,0.612076461315155,0.20194344222545624,0.03687006235122681,0.6004814505577087,0.9490196108818054,0.04558992758393288,0.04230308160185814,0.2496987134218216,0.4598127007484436,0.03942309319972992
173_0.83_1.31.png,medium_middle_50pct,22.863767623901367,-0.8221683502197266,0.7591566443443298,0.1825844794511795,0.025082724168896675,0.7495625019073486,0.9372549057006836,0.026916496455669403,0.031232032924890518,0.08091077208518982,0.2777099311351776,0.02552003227174282
174_0.97_0.75.png,medium_middle_50pct,22.396080017089844,-1.333709716796875,0.7348513007164001,0.2350209355354309,0.02861964888870716,0.7228909134864807,0.9764705896377563,0.03636865317821503,0.03873128816485405,0.04765188694000244,0.17966845631599426,0.029205691069364548
175_0.86_1.38.png,medium_middle_50pct,22.425495147705078,-0.15584945678710938,0.7905299663543701,0.18360964953899384,0.024930903688073158,0.7812686562538147,0.9686274528503418,0.025087622925639153,0.029911937192082405,0.09616832435131073,0.3082325756549835,0.025602219626307487
176_0.77_0.84.png,medium_middle_50pct,23.52323341369629,-1.4945297241210938,0.6829585433006287,0.21904847025871277,0.028753655031323433,0.6705877780914307,0.9058823585510254,0.040111977607011795,0.042864441871643066,0.03460456430912018,0.13181009888648987,0.03246838226914406
177_0.65_1.52.png,hard_bottom_25pct,17.240509033203125,0.5772953033447266,0.5765121579170227,0.1266247034072876,0.03203539922833443,0.5470533967018127,0.7372549176216125,0.10016215592622757,0.06631503999233246,0.07069183140993118,0.22892378270626068,0.02942957542836666
178_0.64_1.88.png,hard_bottom_25pct,15.246164321899414,0.6518211364746094,0.5600314140319824,0.11182358860969543,0.028565367683768272,0.5364170670509338,0.7098039388656616,0.08300312608480453,0.0559391975402832,0.0852329283952713,0.26091843843460083,0.027201449498534203
179_0.78_1.87.png,hard_bottom_25pct,20.776607513427734,1.363250732421875,0.6627183556556702,0.10415560007095337,0.03069603443145752,0.637967050075531,0.7764706015586853,0.07349886000156403,0.05044950917363167,0.10432974249124527,0.33299028873443604,0.030287034809589386
17_0.54_0.92.png,easy_top_25pct,29.016544342041016,-2.5399513244628906,0.43376848101615906,0.21924921870231628,0.07206734269857407,0.4058193862438202,0.8627451062202454,0.12926292419433594,0.12220264226198196,0.0822668969631195,0.1762329638004303,0.02363053895533085
180_0.79_1.22.png,medium_middle_50pct,24.70778465270996,0.7968196868896484,0.662062406539917,0.13733446598052979,0.03689788281917572,0.6254045963287354,0.8117647171020508,0.1069522425532341,0.0705823227763176,0.08150641620159149,0.2603578269481659,0.031272292137145996
181_0.82_0.77.png,medium_middle_50pct,26.396827697753906,0.3800697326660156,0.6933678388595581,0.22570472955703735,0.02386968769133091,0.6684275269508362,0.8627451062202454,0.071407750248909,0.06569927930831909,0.06626344472169876,0.20744925737380981,0.02733924239873886
182_0.89_1.0.png,medium_middle_50pct,25.564666748046875,2.0340118408203125,0.7344298362731934,0.2210608869791031,0.022887732833623886,0.7133349180221558,0.8980392217636108,0.0588686503469944,0.06281958520412445,0.09134518355131149,0.2691713273525238,0.027024555951356888
183_0.86_1.21.png,medium_middle_50pct,25.564533233642578,1.8558845520019531,0.7391172051429749,0.20887444913387299,0.02194410003721714,0.7205943465232849,0.8901960849761963,0.05247129872441292,0.06139741092920303,0.10222496092319489,0.3021383583545685,0.027462374418973923
184_0.83_0.77.png,medium_middle_50pct,26.377391815185547,0.46303558349609375,0.6964447498321533,0.22660809755325317,0.02388424053788185,0.6715571284294128,0.8666666746139526,0.07103418558835983,0.06568212062120438,0.06757678836584091,0.21019576489925385,0.027221154421567917
