split,feature,keep_auroc,keep_dir_auroc,keep_direction,keep_ap,keep_positive_rate,keep_spearman,open_auroc,open_dir_auroc,open_direction,open_ap,open_positive_rate,open_spearman
holdout_odd,d7c_logit_mean,0.5047291426505728,0.5047291426505728,high,0.5061625116644761,0.5015135375653956,0.007875000026393408,0.5074369620500271,0.5074369620500271,high,0.513065354244911,0.5057339140283695,0.011278124625859068
holdout_odd,d7c_margin,0.5040563323443004,0.5040563323443004,high,0.504847003398941,0.5015135375653956,0.007065082615746538,0.5056495509274367,0.5056495509274367,high,0.5108129320700602,0.5057339140283695,0.009478330841629891
holdout_odd,d7c_score,0.5040563323443004,0.5040563323443004,high,0.504847003398941,0.5015135375653956,0.007065082615746538,0.5056495509274367,0.5056495509274367,high,0.5108129320700602,0.5057339140283695,0.009478330841629891
holdout_odd,density,0.49988583838521383,0.5001141616147862,low,0.4993853005364652,0.5015135375653956,-0.0035484589671446634,0.4977076231801666,0.5022923768198334,low,0.5020118380989058,0.5057339140283695,-0.004397546163238943
holdout_odd,density_x_delta_abs,0.500614540166251,0.500614540166251,high,0.5010239676583896,0.5015135375653956,-0.002729820933503743,0.4986590179662685,0.5013409820337316,low,0.5040558702383401,0.5057339140283695,-0.0026372449064408403
holdout_odd,fused_norm,0.5008650418028706,0.5008650418028706,high,0.499945063775571,0.5015135375653956,0.001995668036166574,0.5023101178026035,0.5023101178026035,high,0.505464587162504,0.5057339140283695,0.0036244183054532724
holdout_odd,gamma_abs,0.49909843986979285,0.5009015601302071,low,0.49887241076793915,0.5015135375653956,0.0007312369490962163,0.5011086203970253,0.5011086203970253,high,0.504973777748729,0.5057339140283695,0.00375212386537729
holdout_odd,input_dark,0.49602759868178997,0.5039724013182101,low,0.4982923649272019,0.5015135375653956,-0.004981167927102709,0.4971619628423758,0.5028380371576242,low,0.5045828640801475,0.5057339140283695,-0.002616770246585231
holdout_odd,input_luma,0.49573585454491326,0.5042641454550867,low,0.4979080494277211,0.5015135375653956,-0.005452365158187818,0.49681075153362436,0.5031892484663756,low,0.5040557264663368,0.5057339140283695,-0.0032620096281809697
holdout_odd,input_saturation,0.5019004207960925,0.5019004207960925,high,0.5004250900243967,0.5015135375653956,0.0015144487444124829,0.5007656305636631,0.5007656305636631,high,0.5040707709480644,0.5057339140283695,-0.0007408714442937739
holdout_odd,input_std,0.4996865094592849,0.5003134905407152,low,0.49859909086873977,0.5015135375653956,-0.0009633425809423939,0.49855398790618566,0.5014460120938143,low,0.5023098884225697,0.5057339140283695,-0.0009249052460101383
