variant,target_contract,name,threshold,hard_negative_pixels,ldhn_pixels,false_tail_rate,ldhn_recall,pred_high_coverage
f4_global_strat_control,global_target,1895_0.9_1.62.png,0.5487143993377686,235,1011,0.02553191489361702,0.012858555885262116,0.136474609375
f4_global_strat_control,global_target,1898_0.84_0.98.png,0.5487143993377686,1711,101,0.0005844535359438924,0.009900990099009901,0.086669921875
f4_global_strat_control,global_target,1911_0.96_1.13.png,0.5487143993377686,328,543,0.012195121951219513,0.02578268876611418,0.34228515625
f4_global_strat_control,global_target,1912_1.0_0.84.png,0.5487143993377686,501,559,0.031936127744510975,0.03041144901610018,0.2001953125
f4_global_strat_control,global_target,1914_0.81_0.98.png,0.5487143993377686,2668,249,0.0003748125937031484,0.10843373493975904,0.0908203125
f4_global_strat_control,global_target,1917_0.96_1.37.png,0.5487143993377686,120,16,0.0,0.375,0.418212890625
f4_global_strat_control,global_target,1919_0.59_0.94.png,0.5487143993377686,1237,17,0.0008084074373484236,0.0,0.02587890625
f4_global_strat_control,global_target,1920_0.99_1.69.png,0.5487143993377686,104,15,0.038461538461538464,0.4666666666666667,0.589111328125
f4_global_strat_control,global_target,1923_0.81_1.81.png,0.5487143993377686,402,159,0.20398009950248755,0.4339622641509434,0.470947265625
f4_global_strat_control,global_target,1936_0.52_1.67.png,0.5487143993377686,186,77,0.0913978494623656,0.16883116883116883,0.1826171875
f4_global_strat_control,global_target,1937_0.79_0.84.png,0.5487143993377686,208,95,0.0,0.010526315789473684,0.12353515625
f4_global_strat_control,global_target,1939_0.93_1.32.png,0.5487143993377686,123,78,0.0,0.05128205128205128,0.62646484375
f4_global_strat_control,global_target,1942_0.89_0.67.png,0.5487143993377686,2157,150,0.004172461752433936,0.02,0.0634765625
f4_global_strat_control,global_target,1952_0.78_0.75.png,0.5487143993377686,248,166,0.0,0.0,0.200927734375
f4_global_strat_control,global_target,1956_0.99_1.4.png,0.5487143993377686,572,114,0.0017482517482517483,0.07894736842105263,0.2490234375
f4_global_strat_control,global_target,1966_0.52_1.48.png,0.5487143993377686,453,302,0.019867549668874173,0.23178807947019867,0.40283203125
f4_global_strat_control,global_target,196_0.8_0.88.png,0.5487143993377686,19,794,0.10526315789473684,0.8501259445843828,0.3896484375
f4_global_strat_control,global_target,1979_0.6_0.93.png,0.5487143993377686,1289,341,0.0007757951900698216,0.002932551319648094,0.03759765625
f4_global_strat_control,global_target,1982_0.99_1.89.png,0.5487143993377686,203,110,0.034482758620689655,0.44545454545454544,0.7978515625
f4_global_strat_control,global_target,1985_0.57_1.93.png,0.5487143993377686,619,980,0.0032310177705977385,0.5928571428571429,0.4697265625
f4_global_strat_control,global_target,1988_0.94_1.22.png,0.5487143993377686,399,148,0.022556390977443608,0.02027027027027027,0.45751953125
f4_global_strat_control,global_target,2000_0.86_0.62.png,0.5487143993377686,1050,168,0.0019047619047619048,0.03571428571428571,0.049560546875
f4_global_strat_control,global_target,2003_0.64_1.33.png,0.5487143993377686,2007,167,0.0014947683109118087,0.005988023952095809,0.0927734375
f4_global_strat_control,global_target,2007_0.61_1.26.png,0.5487143993377686,159,298,0.018867924528301886,0.21140939597315436,0.23779296875
f4_global_strat_control,global_target,2013_1.0_1.78.png,0.5487143993377686,329,372,0.0060790273556231,0.016129032258064516,0.29443359375
f4_global_strat_control,global_target,2024_0.99_1.36.png,0.5487143993377686,353,57,0.0028328611898017,0.12280701754385964,0.304931640625
f4_global_strat_control,global_target,2026_0.99_1.41.png,0.5487143993377686,153,71,0.0718954248366013,0.04225352112676056,0.5029296875
f4_global_strat_control,global_target,2027_0.69_0.59.png,0.5487143993377686,739,341,0.0,0.002932551319648094,0.011474609375
