name,blur_radius,ldhn_q66_coverage,ldhn_q80_coverage
1701_0.55_0.71.png,5,0.04931640625,0.00830078125
1701_0.55_0.71.png,9,0.05126953125,0.008544921875
1701_0.55_0.71.png,15,0.050537109375,0.00830078125
1705_0.66_1.4.png,5,0.2265625,0.0703125
1705_0.66_1.4.png,9,0.22412109375,0.069091796875
1705_0.66_1.4.png,15,0.22216796875,0.06787109375
1712_0.9_0.74.png,5,0.0283203125,0.004638671875
1712_0.9_0.74.png,9,0.0283203125,0.00439453125
1712_0.9_0.74.png,15,0.02490234375,0.00390625
1718_0.92_1.01.png,5,0.037841796875,0.010498046875
1718_0.92_1.01.png,9,0.0380859375,0.0107421875
1718_0.92_1.01.png,15,0.0419921875,0.01025390625
1722_0.85_1.51.png,5,0.016357421875,0.00244140625
1722_0.85_1.51.png,9,0.015869140625,0.001953125
1722_0.85_1.51.png,15,0.01513671875,0.001708984375
1726_0.54_0.7.png,5,0.04833984375,0.019287109375
1726_0.54_0.7.png,9,0.048583984375,0.020263671875
1726_0.54_0.7.png,15,0.052001953125,0.01904296875
1730_0.81_1.53.png,5,0.02001953125,0.001220703125
1730_0.81_1.53.png,9,0.01953125,0.00146484375
1730_0.81_1.53.png,15,0.020263671875,0.001953125
