target_fold,policy_variant,target_bucket,compat_bin,stage_set,chosen_source_bucket,chosen_action,chosen_strength,selection_reason,sample_count,mean_dpsnr,p05_dpsnr,cvar5_dpsnr,unsafe_rate,severe_rate,table_policy_mean,table_policy_hard,table_policy_easy,table_policy_p05,table_policy_cvar5,table_policy_unsafe_rate,table_policy_severe_rate,table_policy_fold_tail_pass,cross_bucket_unsafe,hard_to_easy_cross_severe,table_pass,source_bucket,action_name,action_strength,coverage_count,mean_lcb,p05_lcb,cvar5_lcb,unsafe_ucb,severe_ucb
4,v230_hybrid_compat_firewall_lcb,mid_50,all_source_borderline,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,all,mild_0.33,0.33,5,0.20976687562657087,-0.20564907896327284,-0.31200512754725723,0.3666666666666667,0.16666666666666666
4,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_weak,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,mid_50,mild_0.20,0.2,7,-0.13086883890290574,-0.6533497763157127,-0.7212052298069236,0.5535714285714286,0.4107142857142857
4,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_weak,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,mid_50,mild_0.33,0.33,7,-0.10599428794726957,-0.9566426229954001,-1.063822264719033,0.5535714285714286,0.5535714285714286
4,v230_hybrid_compat_firewall_lcb,mid_50,all_source_weak,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,all,mild_0.20,0.2,6,-0.06637904346874918,-0.5928110808222649,-0.7045378416865227,0.47619047619047616,0.30952380952380953
4,v230_hybrid_compat_firewall_lcb,mid_50,all_source_weak,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,all,mild_0.33,0.33,6,-0.07558963001660074,-0.7614826887934563,-0.9294333189814445,0.47619047619047616,0.30952380952380953
4,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_weak,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,mid_50,mild_0.20,0.2,4,-0.17331714630126954,-0.7482227325439452,-0.8245765686035156,0.7,0.45
4,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_weak,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,mid_50,mild_0.33,0.33,4,-0.20936985015869142,-0.8708019256591797,-0.9687873840332031,0.7,0.45
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_borderline,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_1.00,1.0,9,0.22337086995442706,-1.5179518381754558,-1.6368948618570964,0.43333333333333335,0.43333333333333335
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_weak,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_1.25,1.25,2,-1.374046936071294,-1.7841940307978563,-1.829765930211919,1.0,1.0
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_borderline,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,medium_0.50,0.5,5,-0.0033331762533119202,-0.3906969915609291,-0.3927031408529213,0.5666666666666667,0.3666666666666667
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_weak,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,medium_0.67,0.67,2,-0.4779249573115283,-0.5863291168574267,-0.5983740234736377,1.0,0.8333333333333333
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_borderline,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,mild_0.33,0.33,6,0.4236620535364592,0.35174610911914145,0.35174610911914145,0.14285714285714285,0.14285714285714285
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_borderline,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,medium_0.50,0.5,5,0.655562316300399,0.6012581933755943,0.6012581933755943,0.16666666666666666,0.16666666666666666
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_borderline,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_1.25,1.25,7,0.7953303929260563,-1.2728695822239158,-2.1130204153537986,0.26785714285714285,0.26785714285714285
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_weak,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_1.25,1.25,2,2.0228904342289993,1.9232727622624461,1.9122041320439405,0.3333333333333333,0.3333333333333333
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_borderline,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,all,strong_1.25,1.25,3,0.18515644660966596,-0.4250787040454447,-0.4492995521289408,0.5833333333333333,0.5833333333333333
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_borderline,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,medium_0.67,0.67,3,0.3357416211702129,-0.6227299949389994,-0.7691428443652689,0.5833333333333333,0.5833333333333333
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_weak,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_1.00,1.0,1,1.2705642700195312,1.2705642700195312,1.2705642700195312,0.5,0.5
4,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_borderline,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.10,0.1,4,-0.17306919097900392,-0.26534500122070315,-0.2716209411621094,0.45,0.2
4,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_borderline,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.20,0.2,4,-0.15272350311279298,-0.33631324768066406,-0.3490631103515625,0.7,0.2
4,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_borderline,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.33,0.33,4,-0.14151782989501954,-0.4108860015869141,-0.427783203125,0.7,0.45
4,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_borderline,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,mid_50,mild_0.20,0.2,3,0.012582721227178989,-0.4543509742480814,-0.523831107304722,0.5833333333333333,0.5833333333333333
4,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_borderline,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,mid_50,mild_0.33,0.33,3,0.08800437243160608,-0.4543509742480814,-0.523831107304722,0.5833333333333333,0.5833333333333333
4,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_borderline,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,mid_50,medium_0.50,0.5,1,-0.6083610534667969,-0.6083610534667969,-0.6083610534667969,1.0,1.0
4,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_borderline,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,mid_50,medium_0.67,0.67,1,-0.6083610534667969,-0.6083610534667969,-0.6083610534667969,1.0,1.0
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_borderline,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,all,mild_0.33,0.33,2,0.06660018917284674,0.06660018917284674,0.06660018917284674,0.3333333333333333,0.3333333333333333
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_borderline,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,all,mild_0.33,0.33,2,0.07716308590136237,0.07716308590136237,0.07716308590136237,0.3333333333333333,0.3333333333333333
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_borderline,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,all,medium_0.50,0.5,1,0.17436904907226558,0.17436904907226558,0.17436904907226558,0.5,0.5
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_borderline,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,all,medium_0.67,0.67,2,-0.02277816776074701,-0.38700927737988766,-0.4274794006709033,0.8333333333333333,0.3333333333333333
4,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_weak,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.10,0.1,2,-0.276034011876958,-0.2926388168696337,-0.2944837952021533,0.8333333333333333,0.3333333333333333
4,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_weak,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.20,0.2,2,-0.3206583404902392,-0.35746425632275874,-0.36155380252637204,0.8333333333333333,0.3333333333333333
4,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_weak,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.33,0.33,2,-0.3931166077021533,-0.46111511234082514,-0.46867050174512204,1.0,0.8333333333333333
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_weak,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,all,strong_1.00,1.0,1,-0.6267478942871094,-0.6267478942871094,-0.6267478942871094,1.0,1.0
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_weak,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_0.85,0.85,1,-1.103628921508789,-1.103628921508789,-1.103628921508789,1.0,1.0
4,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_borderline,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.10,0.1,1,-0.31012039184570317,-0.31012039184570317,-0.31012039184570317,0.5,0.5
4,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_borderline,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.20,0.2,1,-0.32481079101562504,-0.32481079101562504,-0.32481079101562504,0.5,0.5
4,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_borderline,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.33,0.33,1,-0.34988098144531254,-0.34988098144531254,-0.34988098144531254,0.5,0.5
