name,a0_psnr,candidate_psnr,delta_psnr,a0_ssim,candidate_ssim,delta_ssim,input_gt_l1,a0_gt_l1,candidate_gt_l1
1091_0.79_1.01.png,38.78462219238281,38.74537658691406,-0.03924560546875,0.9970386028289795,0.996982991695404,-5.561113357543945e-05,0.1638999879360199,0.00861046276986599,0.0085776187479496
1092_0.84_1.93.png,33.319366455078125,33.1717529296875,-0.147613525390625,0.9896768927574158,0.9894399642944336,-0.00023692846298217773,0.290260374546051,0.017103563994169235,0.017513081431388855
1093_0.65_1.34.png,33.87598419189453,33.87606430053711,8.0108642578125e-05,0.9966282844543457,0.9965221881866455,-0.00010609626770019531,0.11620520055294037,0.01645677350461483,0.016372939571738243
1094_0.77_1.07.png,35.43501663208008,35.303043365478516,-0.1319732666015625,0.9972715377807617,0.9971740245819092,-9.751319885253906e-05,0.12345457822084427,0.012310798279941082,0.012329526245594025
1095_0.9_0.64.png,36.157745361328125,36.025184631347656,-0.13256072998046875,0.9983763694763184,0.9983081817626953,-6.818771362304688e-05,0.10188373923301697,0.012256362475454807,0.012383374385535717
1096_0.72_0.86.png,35.75572204589844,35.762237548828125,0.0065155029296875,0.9981672167778015,0.9981061816215515,-6.103515625e-05,0.09244886040687561,0.013913926668465137,0.013848785310983658
1097_0.85_1.71.png,26.514854431152344,26.490440368652344,-0.0244140625,0.9868390560150146,0.9867682456970215,-7.081031799316406e-05,0.16436436772346497,0.03556891158223152,0.03572859615087509
1098_0.8_0.51.png,33.103145599365234,33.200439453125,0.09729385375976562,0.9975003600120544,0.9975211024284363,2.0742416381835938e-05,0.04030054062604904,0.01812117174267769,0.01792570762336254
1099_0.54_1.76.png,33.76907730102539,33.87371063232422,0.10463333129882812,0.9950190782546997,0.9950059652328491,-1.3113021850585938e-05,0.05674462020397186,0.017004435881972313,0.016511382535099983
109_0.54_0.97.png,38.60458755493164,38.54356002807617,-0.06102752685546875,0.9984235763549805,0.9984333515167236,9.775161743164062e-06,0.11490405350923538,0.009822783060371876,0.009959964081645012
10_0.78_1.56.png,38.89318084716797,38.53369903564453,-0.3594818115234375,0.9978498220443726,0.9977070689201355,-0.00014275312423706055,0.29347655177116394,0.008083591237664223,0.008492165245115757
1100_0.58_1.95.png,31.112850189208984,31.16751480102539,0.05466461181640625,0.9931526184082031,0.9931093454360962,-4.3272972106933594e-05,0.07408112287521362,0.022814637050032616,0.022453853860497475
1101_0.77_1.17.png,27.404401779174805,27.404769897460938,0.0003681182861328125,0.991023063659668,0.9909443855285645,-7.867813110351562e-05,0.18876849114894867,0.030531523749232292,0.03041676990687847
1102_0.65_0.94.png,29.722129821777344,29.782588958740234,0.060459136962890625,0.9940282702445984,0.9939618110656738,-6.645917892456055e-05,0.12051171064376831,0.024766497313976288,0.024365412071347237
1103_0.88_1.95.png,24.205032348632812,24.17047882080078,-0.03455352783203125,0.9820016622543335,0.9818558692932129,-0.00014579296112060547,0.31047365069389343,0.04443168267607689,0.04463323578238487
1104_0.89_1.59.png,25.45185089111328,25.426042556762695,-0.025808334350585938,0.9866368174552917,0.9865466952323914,-9.012222290039062e-05,0.2751624882221222,0.03782471641898155,0.037952277809381485
1105_0.82_0.89.png,39.0895881652832,39.536354064941406,0.4467658996582031,0.9984573125839233,0.9984515905380249,-5.7220458984375e-06,0.10873482376337051,0.009129139594733715,0.008513495326042175
1106_0.89_1.69.png,31.709938049316406,31.812450408935547,0.10251235961914062,0.9945467710494995,0.9945737719535828,2.7000904083251953e-05,0.2240879237651825,0.021227193996310234,0.02099035680294037
1107_0.98_1.25.png,31.83049774169922,31.965225219726562,0.13472747802734375,0.9959413409233093,0.9959656596183777,2.4318695068359375e-05,0.19293886423110962,0.02038716711103916,0.020065009593963623
1108_0.58_1.2.png,36.34623336791992,36.8162956237793,0.470062255859375,0.9981435537338257,0.9981516599655151,8.106231689453125e-06,0.08503854274749756,0.01367140281945467,0.012826329097151756
1109_0.9_0.79.png,40.03135681152344,39.93571472167969,-0.09564208984375,0.9984828233718872,0.9984830617904663,2.384185791015625e-07,0.06800220906734467,0.0076738460920751095,0.007833778858184814
110_0.55_1.08.png,38.41853332519531,38.30199432373047,-0.11653900146484375,0.9985271692276001,0.9985256195068359,-1.5497207641601562e-06,0.13265648484230042,0.01008724607527256,0.01026990171521902
1110_0.92_0.77.png,39.92845916748047,39.824222564697266,-0.10423660278320312,0.9984459280967712,0.9984440803527832,-1.8477439880371094e-06,0.06926883012056351,0.007568540517240763,0.00774397375062108
1111_0.57_1.35.png,35.80939865112305,35.84823989868164,0.03884124755859375,0.9974082708358765,0.9973852634429932,-2.300739288330078e-05,0.08152753859758377,0.013636979274451733,0.013644100166857243
1112_0.61_0.52.png,41.87896728515625,42.08042907714844,0.2014617919921875,0.999295175075531,0.9992967844009399,1.6093254089355469e-06,0.03357990086078644,0.006841845344752073,0.006717395503073931
1113_0.9_0.52.png,44.63855743408203,44.479270935058594,-0.1592864990234375,0.9951305389404297,0.9950960874557495,-3.445148468017578e-05,0.0861220434308052,0.004544196650385857,0.004643886815756559
1114_0.76_1.34.png,36.62480926513672,36.643402099609375,0.01859283447265625,0.9888719320297241,0.988688588142395,-0.00018334388732910156,0.18185707926750183,0.01129655260592699,0.011305601336061954
1115_0.58_1.94.png,34.026676177978516,33.99783706665039,-0.028839111328125,0.9840542078018188,0.9832886457443237,-0.0007655620574951172,0.22768965363502502,0.015430139377713203,0.015576683916151524
