feature_group,alpha,feature,gain_auc,gain_direction,gain_positive_count,risk_auc,risk_direction,risk_positive_count,fold
post_expert,1.0,udp_a0_absdiff_min,0.5013592854360287,high,1057,0.4971832380658968,low,1288,1
post_expert,1.0,udp_a0_absdiff_max,0.4651507457287551,low,1057,0.5360385296722764,high,1288,1
post_expert,1.0,udp_a0_absdiff_range,0.4651507457287551,low,1057,0.5360385296722764,high,1288,1
post_expert,1.0,udp_a0_luma_shift_mean,0.36458762312872167,low,1057,0.6402570020190461,high,1288,1
post_expert,1.0,udp_a0_luma_shift_abs_mean,0.5125319995547888,high,1057,0.5055021758385644,high,1288,1
post_expert,1.0,udp_a0_chroma_u_abs_mean,0.4902283098669932,low,1057,0.5184327360551029,high,1288,1
post_expert,1.0,udp_a0_chroma_v_abs_mean,0.4927646224052535,low,1057,0.5171715198961319,high,1288,1
post_expert,1.0,udp_a0_lowfreq_abs_mean,0.5101508152930047,high,1057,0.5076209364633133,high,1288,1
post_expert,1.0,udp_a0_highfreq_abs_mean,0.49153194390338917,low,1057,0.5111391381368661,high,1288,1
post_expert,1.0,udp_a0_low_high_abs_ratio,0.5105313317379933,high,1057,0.5022150366674185,high,1288,1
post_expert,1.0,udp_a0_absdiff_mean,0.5228920492359201,high,1029,0.49494152341321257,low,1291,2
post_expert,1.0,udp_a0_absdiff_std,0.493785521263179,low,1029,0.5171497743953483,high,1291,2
post_expert,1.0,udp_a0_absdiff_min,0.5025276424502781,high,1029,0.49706627114935065,low,1291,2
post_expert,1.0,udp_a0_absdiff_max,0.4720226715024634,low,1029,0.5283181598718969,high,1291,2
post_expert,1.0,udp_a0_absdiff_range,0.4720226715024634,low,1029,0.5283181598718969,high,1291,2
post_expert,1.0,udp_a0_luma_shift_mean,0.35972131356951953,low,1029,0.6368192349240864,high,1291,2
post_expert,1.0,udp_a0_luma_shift_abs_mean,0.5251553884340332,high,1029,0.493791790700017,low,1291,2
post_expert,1.0,udp_a0_chroma_u_abs_mean,0.4967292031451028,low,1029,0.5089453373301887,high,1291,2
post_expert,1.0,udp_a0_chroma_v_abs_mean,0.5005727158588303,high,1029,0.5048813274376244,high,1291,2
post_expert,1.0,udp_a0_lowfreq_abs_mean,0.5231298868753851,high,1029,0.4955827338629282,low,1291,2
post_expert,1.0,udp_a0_highfreq_abs_mean,0.4982786765499851,low,1029,0.5022112382030824,high,1291,2
post_expert,1.0,udp_a0_low_high_abs_ratio,0.5185058150244225,high,1029,0.49773214353944,low,1291,2
post_expert,1.0,udp_a0_absdiff_mean,0.5193391791838394,high,1059,0.5002962182574431,high,1280,3
post_expert,1.0,udp_a0_absdiff_std,0.49413440468000586,low,1059,0.5218243760945709,high,1280,3
post_expert,1.0,udp_a0_absdiff_min,0.5029274284562257,high,1059,0.4958673106392294,low,1280,3
post_expert,1.0,udp_a0_absdiff_max,0.4688513437211838,low,1059,0.5324266637478109,high,1280,3
post_expert,1.0,udp_a0_absdiff_range,0.4688513437211838,low,1059,0.5324266637478109,high,1280,3
post_expert,1.0,udp_a0_luma_shift_mean,0.36537258463770345,low,1059,0.6335670698336252,high,1280,3
post_expert,1.0,udp_a0_luma_shift_abs_mean,0.5230997002252294,high,1059,0.4979038966725044,low,1280,3
post_expert,1.0,udp_a0_chroma_u_abs_mean,0.5048679626192569,high,1059,0.5027637915936952,high,1280,3
post_expert,1.0,udp_a0_chroma_v_abs_mean,0.4974529190109303,low,1059,0.5096794275394045,high,1280,3
post_expert,1.0,udp_a0_lowfreq_abs_mean,0.5194818960840838,high,1059,0.501076784150613,high,1280,3
post_expert,1.0,udp_a0_highfreq_abs_mean,0.4954212815839082,low,1059,0.5082664048817863,high,1280,3
post_expert,1.0,udp_a0_low_high_abs_ratio,0.5155239269040063,high,1059,0.5012587565674256,high,1280,3
post_expert,1.0,udp_a0_absdiff_mean,0.5258725807815149,high,1037,0.4911562020357342,low,1259,4
post_expert,1.0,udp_a0_absdiff_std,0.49631967857905346,low,1037,0.514638375935259,high,1259,4
post_expert,1.0,udp_a0_absdiff_min,0.5013057009518542,high,1037,0.49773834795168737,low,1259,4
post_expert,1.0,udp_a0_absdiff_max,0.46688964480635503,low,1037,0.5335601463060272,high,1259,4
post_expert,1.0,udp_a0_absdiff_range,0.46688964480635503,low,1037,0.5335601463060272,high,1259,4
post_expert,1.0,udp_a0_luma_shift_mean,0.3592214368513586,low,1037,0.6382169376927403,high,1259,4
post_expert,1.0,udp_a0_luma_shift_abs_mean,0.528895215797083,high,1037,0.48914576614213956,low,1259,4
post_expert,1.0,udp_a0_chroma_u_abs_mean,0.49025076622615527,low,1037,0.5206781634862442,high,1259,4
post_expert,1.0,udp_a0_chroma_v_abs_mean,0.4922274076122545,low,1037,0.514784653696234,high,1259,4
post_expert,1.0,udp_a0_lowfreq_abs_mean,0.5264779675054199,high,1037,0.4913031864525594,low,1259,4
post_expert,1.0,udp_a0_highfreq_abs_mean,0.49366600706977065,low,1037,0.5068722281424279,high,1259,4
post_expert,1.0,udp_a0_low_high_abs_ratio,0.5258869094613706,high,1037,0.48989764796666846,low,1259,4
