image_name,table_split,blend_alpha,table_A0_PSNR,recompute_A0_PSNR,table_alpha_dPSNR,recompute_alpha_dPSNR,table_vs_recompute_abs_diff
1133_0.68_1.41.png,val_regular,0.5,32.86006164550781,32.86006164550781,4.527305603027344,4.527305603027344,0.0
1134_0.69_1.2.png,val_regular,0.375,32.35954666137695,32.35954666137695,3.3688011169433594,3.3688011169433594,0.0
1134_0.69_1.2.png,val_regular,0.5,32.35954666137695,32.35954666137695,4.761425018310547,4.761425018310547,0.0
114_0.75_1.45.png,val_regular,0.375,33.99034881591797,33.99034881591797,3.3932151794433594,3.3932151794433594,0.0
114_0.75_1.45.png,val_regular,0.5,33.99034881591797,33.99034881591797,4.721591949462891,4.721591949462891,0.0
1157_0.56_1.98.png,val_regular,0.375,39.585540771484375,39.585540771484375,3.7548789978027344,3.7548789978027344,0.0
1157_0.56_1.98.png,val_regular,0.5,39.585540771484375,39.585540771484375,4.378459930419922,4.378459930419922,0.0
1177_0.71_1.64.png,val_regular,0.375,34.683807373046875,34.683807373046875,2.3562088012695312,2.3562088012695312,0.0
1177_0.71_1.64.png,val_regular,0.5,34.683807373046875,34.683807373046875,3.0663833618164062,3.0663833618164062,0.0
1183_0.84_1.24.png,val_regular,0.375,34.049407958984375,34.049407958984375,3.248485565185547,3.248485565185547,0.0
1183_0.84_1.24.png,val_regular,0.5,34.049407958984375,34.049407958984375,4.402515411376953,4.402515411376953,0.0
1200_0.97_0.52.png,val_regular,0.375,31.8935546875,31.8935546875,3.955810546875,3.955810546875,0.0
1200_0.97_0.52.png,val_regular,0.5,31.8935546875,31.8935546875,5.730072021484375,5.730072021484375,0.0
1212_0.8_1.74.png,val_regular,0.375,30.249650955200195,30.249650955200195,4.016408920288086,4.016408920288086,0.0
1212_0.8_1.74.png,val_regular,0.5,30.249650955200195,30.249650955200195,5.755147933959961,5.755147933959961,0.0
1233_0.54_0.63.png,val_regular,0.375,37.33698654174805,37.33698654174805,3.3715591430664062,3.3715591430664062,0.0
1233_0.54_0.63.png,val_regular,0.5,37.33698654174805,37.33698654174805,4.478168487548828,4.478168487548828,0.0
1246_0.62_2.0.png,val_regular,0.375,33.35686111450195,33.35686111450195,4.244068145751953,4.244068145751953,0.0
1246_0.62_2.0.png,val_regular,0.5,33.35686111450195,33.35686111450195,6.004184722900391,6.004184722900391,0.0
1266_0.96_1.34.png,val_regular,0.375,35.37736511230469,35.37736511230469,3.842498779296875,3.842498779296875,0.0
1266_0.96_1.34.png,val_regular,0.5,35.37736511230469,35.37736511230469,5.052608489990234,5.052608489990234,0.0
126_0.75_1.47.png,val_regular,0.375,28.263137817382812,28.263137817382812,4.404788970947266,4.404788970947266,0.0
126_0.75_1.47.png,val_regular,0.5,28.263137817382812,28.263137817382812,6.499267578125,6.499267578125,0.0
1282_0.62_0.6.png,val_regular,0.375,32.4411506652832,32.4411506652832,4.115749359130859,4.115749359130859,0.0
1282_0.62_0.6.png,val_regular,0.5,32.4411506652832,32.4411506652832,5.97259521484375,5.97259521484375,0.0
1290_0.95_1.76.png,val_regular,0.375,32.739837646484375,32.739837646484375,3.633617401123047,3.633617401123047,0.0
1290_0.95_1.76.png,val_regular,0.5,32.739837646484375,32.739837646484375,4.8434600830078125,4.8434600830078125,0.0
1291_0.62_0.59.png,val_regular,0.375,40.37653350830078,40.37653350830078,2.5203933715820312,2.5203933715820312,0.0
1291_0.62_0.59.png,val_regular,0.5,40.37653350830078,40.37653350830078,3.1837234497070312,3.1837234497070312,0.0
1299_0.83_1.21.png,val_regular,0.375,41.27265548706055,41.27265548706055,2.3614120483398438,2.3614120483398438,0.0
1299_0.83_1.21.png,val_regular,0.5,41.27265548706055,41.27265548706055,2.7085304260253906,2.7085304260253906,0.0
1300_0.92_1.03.png,val_regular,0.375,43.790924072265625,43.790924072265625,1.6668052673339844,1.6668052673339844,0.0
1300_0.92_1.03.png,val_regular,0.5,43.790924072265625,43.790924072265625,1.4404029846191406,1.4404029846191406,0.0
1313_0.75_1.8.png,val_regular,0.375,36.152381896972656,36.152381896972656,3.113269805908203,3.113269805908203,0.0
1313_0.75_1.8.png,val_regular,0.5,36.152381896972656,36.152381896972656,4.001201629638672,4.001201629638672,0.0
1317_0.53_1.87.png,val_regular,0.375,29.311134338378906,29.311134338378906,3.3828468322753906,3.3828468322753906,0.0
1317_0.53_1.87.png,val_regular,0.5,29.311134338378906,29.311134338378906,4.695728302001953,4.695728302001953,0.0
